,carat,cut,color,clarity,depth,table,x,y,z,price
33211,0.36,Very Good,G,VS1,60.7,57.1,4.57,4.65,2.79,821
12334,1.01,Premium,E,SI1,59.0,59.0,6.6,6.56,3.88,5226
43887,0.5,Very Good,D,SI1,61.6,56.0,5.09,5.11,3.14,1454
28910,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,684
35640,0.31,Premium,G,VVS2,60.0,62.0,4.44,4.4,2.65,907
33391,0.32,Ideal,F,VVS1,61.0,56.0,4.42,4.47,2.71,828
31215,0.32,Ideal,D,SI1,62.8,56.0,4.42,4.37,2.76,756
1489,0.72,Ideal,F,VS2,62.1,54.0,5.76,5.8,3.59,2989
8766,0.71,Ideal,E,VVS2,62.0,56.0,5.71,5.74,3.55,4467
20138,1.2,Ideal,G,VS1,62.3,56.0,6.82,6.77,4.23,8596
6258,0.92,Ideal,E,SI2,62.1,57.0,6.2,6.26,3.87,4011
19487,1.14,Ideal,G,VS1,61.8,55.0,6.71,6.76,4.16,8121
11073,1.13,Very Good,E,SI1,62.7,57.0,6.62,6.65,4.16,4922
53360,0.7,Premium,G,VS2,60.9,60.0,5.72,5.68,3.47,2657
1219,0.75,Ideal,G,VS2,60.6,55.0,5.93,5.91,3.59,2939
44669,0.32,Ideal,H,VS2,62.0,54.0,4.41,4.43,2.74,523
32780,0.34,Ideal,I,VVS1,61.8,56.0,4.5,4.47,2.77,803
31430,0.3,Ideal,H,IF,62.3,54.0,4.34,4.36,2.71,764
25011,2.05,Premium,J,VS2,62.3,60.0,8.09,8.15,5.06,13543
14750,1.0,Very Good,F,VS2,62.1,58.0,6.36,6.45,3.96,5938
9248,1.35,Ideal,G,I1,62.5,57.0,7.01,7.04,4.39,4560
24196,2.03,Premium,J,SI2,61.6,58.0,8.15,8.12,5.01,12380
45880,0.36,Ideal,D,VVS1,61.5,55.0,4.61,4.63,2.84,1718
37222,0.43,Ideal,F,SI1,62.5,56.0,4.84,4.82,3.02,975
52444,0.53,Premium,E,VVS1,60.8,59.0,5.23,5.17,3.16,2514
20250,1.51,Fair,G,SI1,65.0,59.0,6.99,7.07,4.57,8681
26521,1.98,Premium,I,VS1,62.5,58.0,7.95,7.99,4.98,16171
45780,0.51,Ideal,E,VS1,61.5,53.0,5.17,5.24,3.2,1708
46554,0.51,Premium,E,VS2,62.5,59.0,5.11,5.06,3.18,1781
41631,0.32,Very Good,H,SI2,63.2,55.0,4.36,4.34,2.75,504
22418,1.11,Ideal,D,VS2,61.2,57.0,6.69,6.71,4.1,10443
48674,0.71,Very Good,I,SI2,60.4,59.0,5.76,5.79,3.49,2003
37595,0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,485
16460,1.2,Ideal,H,SI1,61.9,56.0,6.78,6.82,4.21,6578
38009,0.38,Premium,D,VVS2,60.8,55.0,4.71,4.67,2.85,1009
31910,0.3,Ideal,G,VS1,62.6,57.0,4.29,4.27,2.68,776
31733,0.31,Ideal,G,VVS1,62.4,56.0,4.33,4.36,2.71,772
24239,1.9,Ideal,H,VS2,61.7,55.0,7.9,7.81,4.85,12443
30282,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,447
41978,0.55,Ideal,F,SI2,62.3,57.0,5.27,5.22,3.27,1263
11415,1.5,Fair,H,SI2,66.0,64.0,7.1,6.97,4.64,5000
27718,0.32,Premium,I,VS1,59.8,60.0,4.46,4.44,2.66,648
41891,0.41,Ideal,G,IF,61.7,56.0,4.79,4.81,2.96,1259
16950,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,6770
8198,1.0,Premium,G,SI2,61.8,59.0,6.38,6.33,3.93,4368
32084,0.33,Ideal,D,VS2,60.9,55.0,4.47,4.5,2.73,781
43258,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1400
40520,0.52,Very Good,E,SI2,61.1,57.0,5.2,5.24,3.19,1146
21064,1.24,Ideal,E,VS2,62.0,57.0,6.87,6.9,4.27,9240
23491,1.01,Premium,E,IF,62.6,58.0,6.44,6.37,4.01,11491
10834,1.09,Very Good,H,SI1,63.2,57.0,6.57,6.54,4.14,4871
12442,0.9,Ideal,G,VVS2,61.9,56.0,6.22,6.15,3.83,5242
52779,0.7,Very Good,D,SI1,63.7,60.0,5.57,5.61,3.56,2565
39982,0.41,Ideal,I,VVS1,61.8,55.0,4.79,4.76,2.95,1107
16124,0.91,Ideal,D,VS2,60.9,57.0,6.26,6.32,3.83,6444
47517,0.7,Very Good,I,VS2,62.8,55.0,5.63,5.67,3.55,1867
10036,0.24,Ideal,F,VS2,61.8,57.0,3.97,4.02,2.47,417
43019,0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,1370
20205,1.55,Very Good,I,SI1,62.0,62.0,7.33,7.47,4.59,8644
33749,0.31,Ideal,F,VVS1,62.0,54.0,4.37,4.41,2.72,840
8948,1.19,Premium,I,SI2,62.6,58.0,6.82,6.69,4.23,4498
22541,1.02,Premium,D,VVS2,61.4,58.0,6.43,6.46,3.96,10580
4762,0.9,Fair,D,SI1,64.5,61.0,6.05,6.01,3.89,3689
49045,0.71,Good,H,SI1,63.4,54.0,5.6,5.67,3.57,2056
35836,0.43,Ideal,I,VVS1,61.1,57.0,4.86,4.9,2.98,916
30447,0.3,Ideal,E,VVS2,62.8,55.0,4.28,4.32,2.7,731
19344,1.5,Fair,H,VS1,64.8,55.0,7.25,7.2,4.68,8044
7970,1.04,Ideal,H,SI2,60.3,57.0,6.54,6.59,3.96,4323
9006,1.01,Premium,H,SI1,62.3,61.0,6.39,6.32,3.96,4513
17262,1.0,Very Good,F,VS1,60.1,63.0,6.42,6.45,3.87,6910
51626,1.21,Fair,I,I1,65.0,58.0,6.65,6.59,4.3,2396
50924,0.7,Premium,F,SI1,61.9,58.0,5.69,5.65,3.51,2319
7217,1.01,Premium,H,SI1,58.8,62.0,6.59,6.54,3.86,4191
11117,1.13,Ideal,I,SI1,61.4,57.0,6.72,6.69,4.12,4936
9379,0.32,Ideal,I,VVS1,61.7,55.0,4.39,4.4,2.71,589
38981,0.39,Premium,F,VS2,58.8,59.0,4.83,4.8,2.83,1053
53883,0.7,Very Good,G,VS1,61.4,55.0,5.7,5.74,3.51,2748
43935,0.3,Good,G,VS2,58.5,64.0,4.42,4.37,2.57,515
43825,0.51,Premium,E,SI1,58.8,58.0,5.28,5.23,3.09,1443
14483,1.26,Very Good,H,VS2,63.1,58.0,6.91,6.81,4.34,5849
5304,1.02,Fair,I,SI2,65.5,57.0,6.19,6.24,4.07,3802
42768,0.51,Ideal,F,SI1,61.9,56.0,5.11,5.16,3.18,1346
20437,1.51,Ideal,G,SI2,60.8,57.0,7.44,7.39,4.51,8794
48399,0.59,Ideal,E,VS2,62.3,55.0,5.35,5.38,3.34,1968
1010,0.7,Very Good,F,SI1,61.9,58.0,5.71,5.72,3.54,2900
18515,1.17,Ideal,G,VS2,61.3,56.0,6.81,6.79,4.17,7548
6766,1.0,Very Good,I,SI2,62.6,57.0,6.37,6.4,4.0,4107
50850,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2312
49706,0.6,Ideal,G,VS1,62.5,56.0,5.37,5.41,3.36,2147
4303,1.01,Very Good,J,SI2,61.9,59.0,6.34,6.38,3.94,3592
33100,0.38,Premium,D,SI1,59.1,58.0,4.77,4.74,2.81,815
35855,0.32,Ideal,D,VVS1,62.6,57.0,4.34,4.41,2.74,917
22275,1.7,Premium,I,SI1,62.0,59.0,7.59,7.64,4.72,10331
11801,1.1,Premium,D,SI2,61.5,60.0,6.64,6.58,4.06,5088
44411,0.46,Ideal,E,VVS1,62.6,57.0,4.89,4.98,3.09,1586
37257,0.31,Ideal,G,VVS1,62.8,57.0,4.33,4.3,2.71,977
36571,0.72,Premium,J,I1,62.9,59.0,5.8,5.63,3.58,945
34275,0.41,Good,G,I1,63.8,56.0,4.7,4.74,3.01,467
4916,0.92,Premium,I,VS1,61.4,58.0,6.23,6.27,3.84,3725
503,0.7,Ideal,D,SI1,59.7,58.0,5.82,5.77,3.46,2822
35964,0.25,Good,E,VVS2,58.0,65.0,4.13,4.18,2.41,476
9988,1.2,Very Good,I,SI1,63.3,57.0,6.7,6.66,4.23,4704
19869,1.09,Ideal,F,VS1,60.6,57.0,6.62,6.64,4.02,8422
463,0.7,Premium,E,VS2,59.3,60.0,5.78,5.73,3.41,2818
20601,1.24,Very Good,F,VS2,60.9,60.0,6.96,6.93,4.23,8907
21443,1.27,Ideal,F,VS2,61.0,59.0,6.96,6.98,4.25,9547
33387,0.41,Ideal,H,VS1,61.8,56.0,4.77,4.81,2.96,827
26713,0.32,Premium,F,VS2,61.5,58.0,4.39,4.42,2.71,645
34812,0.44,Very Good,E,SI2,63.2,59.0,4.85,4.8,3.05,878
42524,0.4,Premium,F,VVS1,60.8,59.0,4.76,4.74,2.89,1323
11577,1.23,Premium,G,SI1,62.5,62.0,6.87,6.78,4.27,5039
45295,0.51,Premium,E,VS2,60.6,58.0,5.15,5.12,3.11,1662
15759,1.02,Premium,G,VS2,62.5,58.0,6.41,6.46,4.02,6301
19115,1.23,Ideal,I,VS1,61.1,57.0,6.88,6.9,4.21,7881
46384,0.57,Premium,E,VS2,62.0,58.0,5.38,5.33,3.32,1763
24550,1.52,Very Good,G,VS2,62.1,58.0,7.36,7.43,4.59,12840
4679,0.8,Very Good,G,VS1,62.7,56.0,5.9,5.94,3.71,3673
44866,0.73,Good,E,I1,56.9,60.0,5.98,5.93,3.39,1628
32510,0.4,Very Good,E,SI2,63.5,56.0,4.71,4.68,2.98,798
6452,1.14,Very Good,F,I1,61.3,55.8,6.74,6.76,4.13,4050
12976,1.06,Premium,D,SI2,62.5,56.0,6.61,6.47,4.09,5393
42017,0.52,Ideal,G,SI1,61.7,56.0,5.18,5.22,3.21,1266
7750,1.02,Ideal,I,VS2,60.8,57.0,6.42,6.5,3.93,4281
34956,0.32,Ideal,H,SI1,61.0,56.6,4.4,4.43,2.7,471
26207,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,15592
11517,0.91,Ideal,G,VS2,61.4,57.0,6.23,6.28,3.84,5023
48615,0.75,Premium,J,VS1,61.6,57.0,5.88,5.84,3.61,1998
3300,0.9,Very Good,F,SI2,63.0,56.0,6.09,6.16,3.86,3368
34492,0.32,Ideal,D,VVS2,61.3,55.0,4.4,4.44,2.71,867
42678,0.41,Ideal,G,IF,62.1,57.0,4.77,4.76,2.96,1336
27837,0.36,Ideal,H,VS1,61.5,55.0,4.59,4.62,2.83,651
26936,1.68,Ideal,G,VS1,62.0,55.0,7.59,7.66,4.73,16985
11925,1.15,Ideal,J,VS2,60.7,55.0,6.77,6.83,4.13,5125
51249,0.72,Premium,E,SI2,62.6,59.0,5.7,5.74,3.58,2355
42466,0.5,Premium,E,SI1,62.3,58.0,5.09,5.15,3.19,1316
14569,1.01,Premium,E,VS2,59.3,59.0,6.59,6.54,3.89,5882
18897,1.07,Premium,D,VS2,61.3,59.0,6.61,6.53,4.03,7751
18666,1.27,Ideal,E,SI1,62.4,58.0,6.87,6.91,4.3,7631
27808,0.3,Ideal,H,VVS1,61.5,55.0,4.31,4.35,2.66,650
13399,0.32,Very Good,F,VS2,63.0,57.0,4.33,4.37,2.74,602
44812,0.5,Ideal,E,VS2,62.2,55.0,5.07,5.09,3.16,1624
38749,0.35,Ideal,G,IF,61.1,56.0,4.54,4.59,2.79,1044
49156,0.5,Very Good,G,VVS1,63.3,56.0,5.1,5.07,3.22,2070
36904,0.4,Fair,G,SI1,59.9,67.0,4.81,4.77,2.87,960
32273,0.36,Very Good,E,VS2,62.3,58.0,4.51,4.55,2.82,789
1790,1.02,Good,E,I1,63.1,60.0,6.31,6.4,4.01,3051
36072,0.4,Good,D,SI1,63.6,57.0,4.7,4.67,2.98,924
291,0.57,Ideal,F,VVS2,61.9,55.0,5.34,5.35,3.31,2797
14591,1.1,Ideal,H,VS2,61.3,56.0,6.64,6.67,4.08,5888
34733,0.37,Ideal,D,VS2,61.0,56.0,4.65,4.7,2.85,876
16027,0.3,Premium,I,VS1,60.8,59.0,4.32,4.3,2.62,608
25925,1.01,Good,D,IF,63.4,59.0,6.26,6.39,4.01,15081
27384,0.41,Very Good,J,VS1,61.3,59.0,4.74,4.78,2.92,647
10081,1.16,Ideal,G,SI2,61.7,56.0,6.82,6.76,4.18,4710
23153,1.61,Premium,H,SI1,60.8,56.0,7.61,7.58,4.62,11169
4366,0.9,Very Good,F,SI2,63.4,59.0,6.07,6.11,3.86,3605
47411,0.57,Premium,E,VS2,61.0,58.0,5.31,5.34,3.25,1851
41656,0.5,Ideal,D,SI2,62.5,55.0,5.07,5.14,3.19,1239
17147,1.01,Premium,G,VVS2,61.4,58.0,6.46,6.51,3.98,6843
46100,0.55,Ideal,E,VS2,62.2,54.0,5.29,5.26,3.28,1741
52128,0.6,Ideal,G,VVS2,61.3,56.0,5.43,5.46,3.34,2467
38791,0.31,Premium,G,VVS1,60.4,59.0,4.41,4.37,2.65,1046
44109,0.51,Ideal,G,VS2,61.8,55.0,5.15,5.18,3.19,1557
242,1.01,Premium,H,SI2,62.7,59.0,6.31,6.22,3.93,2788
49022,0.57,Ideal,H,VVS1,60.9,56.0,5.38,5.36,3.27,2052
4804,0.9,Very Good,F,SI1,63.8,54.0,6.09,6.13,3.9,3699
23972,2.02,Premium,D,SI2,61.1,57.0,8.12,8.05,4.94,12108
23541,1.1,Ideal,D,VVS2,62.2,57.0,6.58,6.54,4.08,11550
48189,0.72,Good,H,SI2,65.8,59.0,5.51,5.58,3.65,1945
15245,1.22,Premium,I,VS1,61.1,58.0,6.91,6.84,4.2,6121
27557,1.83,Very Good,G,VS2,60.5,59.0,7.89,7.99,4.8,18358
6135,0.91,Very Good,E,SI2,60.5,59.0,6.26,6.34,3.81,3986
36345,0.43,Very Good,H,SI2,60.4,56.0,4.9,4.93,2.97,937
44916,0.53,Ideal,D,SI1,62.2,56.0,5.19,5.23,3.24,1631
39306,0.7,Fair,G,I1,60.4,58.0,5.74,5.68,3.45,1069
3686,0.9,Very Good,I,VS1,62.6,58.0,6.14,6.17,3.85,3447
9849,1.01,Premium,F,SI2,61.9,58.0,6.39,6.34,3.94,4676
29752,0.45,Ideal,G,SI2,61.9,54.0,4.91,4.95,3.05,709
36111,0.42,Premium,E,SI1,60.0,58.0,4.89,4.85,2.92,926
47912,0.56,Ideal,F,VS1,61.7,56.0,5.28,5.32,3.27,1915
18003,1.0,Very Good,D,VS2,59.8,60.0,6.46,6.49,3.87,7281
14680,1.27,Good,I,VS2,63.3,63.0,6.82,6.87,4.33,5923
4015,1.0,Ideal,E,I1,61.8,56.0,6.38,6.43,3.96,3520
9190,1.04,Ideal,F,SI2,61.8,56.0,6.49,6.53,4.02,4547
28210,0.4,Ideal,E,SI2,61.2,55.0,4.74,4.77,2.91,666
8840,1.01,Ideal,E,SI2,60.9,57.0,6.47,6.51,3.95,4479
17702,0.32,Premium,G,SI1,60.5,59.0,4.43,4.39,2.67,612
47215,0.5,Premium,H,VVS1,62.5,58.0,5.1,5.05,3.17,1838
5188,0.83,Ideal,E,SI1,61.6,56.0,6.03,6.05,3.72,3775
13801,1.03,Premium,H,VS1,62.0,59.0,6.48,6.45,4.01,5624
15236,1.04,Premium,D,SI1,59.9,56.0,6.65,6.6,3.97,6115
6529,0.9,Good,D,SI1,63.2,62.0,6.06,6.13,3.85,4068
14748,1.14,Ideal,H,VS2,61.7,57.0,6.73,6.68,4.14,5937
13458,1.03,Good,D,SI1,57.7,62.0,6.63,6.65,3.83,5526
50979,0.31,Very Good,G,VS2,61.0,56.0,4.35,4.37,2.66,544
43386,0.55,Very Good,F,SI1,59.5,61.0,5.28,5.41,3.18,1410
22735,1.66,Ideal,E,SI2,62.7,56.0,7.45,7.63,4.73,10754
36462,0.31,Ideal,D,VS2,62.2,54.0,4.34,4.31,2.69,942
482,0.73,Good,E,SI1,63.6,57.0,5.72,5.7,3.63,2821
43060,0.57,Ideal,F,SI1,62.2,55.0,5.32,5.36,3.32,1377
10253,1.1,Ideal,G,SI2,62.1,56.0,6.63,6.61,4.11,4750
8652,1.07,Good,E,SI2,60.0,62.0,6.57,6.62,3.96,4453
46564,0.53,Premium,D,VS2,62.4,59.0,5.14,5.18,3.22,1783
39087,0.51,Good,H,SI2,56.7,60.0,5.38,5.35,3.04,1060
6532,0.95,Ideal,E,SI2,62.2,56.0,6.26,6.35,3.92,4068
40840,0.52,Very Good,E,SI2,62.7,56.0,5.07,5.1,3.19,1173
17226,1.23,Premium,G,SI1,61.2,59.0,6.88,6.81,4.19,6888
21546,1.51,Premium,E,SI1,62.9,62.0,7.31,7.21,4.57,9647
15649,1.07,Premium,F,VS2,62.4,57.0,6.55,6.5,4.07,6274
30654,0.33,Ideal,D,SI1,60.9,56.0,4.46,4.5,2.73,736
9344,1.03,Good,J,VS1,60.1,62.4,6.43,6.49,3.88,4582
21876,1.6,Very Good,H,SI1,63.2,55.0,7.46,7.41,4.7,9946
8506,1.17,Premium,J,SI1,61.9,58.0,6.77,6.73,4.18,4423
41958,0.23,Very Good,E,VVS2,60.8,61.0,3.91,3.94,2.39,505
43715,0.61,Fair,I,VS2,57.4,60.9,5.6,5.65,3.23,1437
49917,0.7,Ideal,H,SI1,61.2,56.0,5.69,5.74,3.5,2184
48495,0.57,Ideal,D,VS2,61.8,55.0,5.32,5.34,3.29,1981
26413,2.06,Very Good,G,SI2,59.0,58.0,8.3,8.38,4.92,15938
44643,0.33,Premium,H,VS2,60.4,60.0,4.48,4.52,2.72,521
48340,0.71,Good,G,SI2,63.8,56.0,5.65,5.6,3.59,1960
17352,1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,6963
10768,0.9,Ideal,E,SI1,61.1,56.0,6.21,6.23,3.8,4854
712,0.98,Fair,E,SI2,53.3,67.0,6.82,6.74,3.61,2855
11724,0.34,Good,H,VS1,63.1,57.0,4.4,4.44,2.79,596
42854,0.41,Premium,D,VVS2,61.2,62.0,4.82,4.78,2.94,1356
34629,0.31,Ideal,E,VS2,61.6,56.0,4.4,4.37,2.7,872
51587,0.75,Ideal,F,SI2,62.6,55.0,5.86,5.81,3.65,2393
33101,0.32,Very Good,E,VVS2,61.6,54.0,4.43,4.46,2.74,816
39398,0.41,Ideal,G,VVS2,60.4,56.0,4.83,4.8,2.91,1076
31566,0.31,Ideal,D,VVS2,61.9,56.0,4.37,4.39,2.71,766
51807,0.71,Good,E,VS2,63.2,57.0,5.63,5.66,3.56,2416
41265,0.31,Ideal,I,VS1,61.9,53.9,4.35,4.38,2.7,502
39848,0.38,Ideal,E,VVS2,62.2,56.0,4.58,4.65,2.87,1100
20225,1.54,Very Good,I,VS2,62.2,58.0,7.32,7.37,4.57,8656
12111,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,5166
32183,0.41,Very Good,H,VS1,61.5,55.0,4.8,4.82,2.96,788
31158,0.41,Ideal,I,VS1,60.9,53.0,4.8,4.85,2.94,755
50786,0.8,Premium,E,SI2,59.1,61.0,6.03,5.99,3.55,2304
35246,0.34,Ideal,G,VVS1,62.5,53.0,4.47,4.49,2.8,895
20263,1.01,Ideal,F,VVS2,61.8,56.0,6.49,6.46,4.0,8688
34541,0.4,Ideal,G,VS1,61.8,57.0,4.73,4.75,2.93,868
22897,1.51,Ideal,E,SI2,60.5,57.0,7.38,7.42,4.48,10935
25483,2.23,Premium,J,SI1,62.4,59.0,8.36,8.33,5.21,14258
26672,0.26,Very Good,G,VVS2,62.2,56.0,4.08,4.1,2.54,426
2713,0.32,Ideal,G,VS2,61.8,55.0,4.4,4.43,2.73,564
25632,2.06,Ideal,I,SI2,63.3,54.0,8.09,8.14,5.13,14505
51400,0.74,Premium,D,SI1,59.5,60.0,5.95,5.88,3.52,2369
11674,1.0,Very Good,F,SI1,61.8,58.0,6.37,6.44,3.96,5058
36637,0.41,Good,D,SI1,63.8,56.0,4.72,4.68,3.0,947
26159,2.07,Ideal,H,SI2,61.9,55.0,8.15,8.23,5.07,15475
14060,0.3,Ideal,F,VS2,60.4,56.0,4.34,4.37,2.63,605
10055,0.27,Very Good,F,VVS1,62.0,55.0,4.16,4.16,2.59,591
23927,1.5,Ideal,H,VS1,61.2,56.0,7.39,7.4,4.52,12055
7398,0.33,Ideal,H,VS1,61.4,57.0,4.44,4.49,2.74,579
32354,0.36,Ideal,E,VS2,61.2,56.0,4.59,4.63,2.82,789
19297,1.22,Ideal,H,VVS2,62.2,56.0,6.83,6.87,4.26,8014
50865,0.71,Ideal,I,SI1,61.9,55.0,5.7,5.74,3.54,2313
37240,0.52,Premium,H,SI2,60.9,61.0,5.15,5.1,3.12,975
7612,0.9,Premium,G,VS2,62.1,59.0,6.2,6.14,3.83,4259
9409,0.9,Very Good,H,VS2,62.3,59.0,6.13,6.17,3.83,4588
11227,1.02,Good,G,SI1,63.6,58.0,6.34,6.39,4.05,4964
47647,0.23,Ideal,F,VVS2,61.9,57.0,3.93,3.96,2.44,530
497,0.7,Premium,D,SI1,60.2,60.0,5.82,5.75,3.48,2822
23953,1.55,Ideal,H,VS1,60.6,57.0,7.51,7.47,4.54,12087
19723,1.21,Ideal,G,VS2,61.5,56.0,6.83,6.88,4.22,8294
43212,0.57,Very Good,E,SI1,62.1,58.0,5.28,5.32,3.29,1397
52736,0.71,Very Good,H,VS1,62.7,57.0,5.66,5.72,3.57,2559
36267,0.3,Ideal,E,VS1,61.6,57.0,4.33,4.3,2.66,936
32282,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,453
3755,1.02,Premium,J,SI2,61.4,60.0,6.5,6.44,3.97,3455
18018,1.01,Very Good,E,VS2,59.5,60.0,6.5,6.54,3.88,7290
9186,0.9,Very Good,F,SI1,63.3,55.0,6.18,6.12,3.89,4545
14563,1.01,Ideal,H,VS1,62.6,57.0,6.4,6.37,4.0,5882
42233,0.46,Ideal,D,VS2,61.8,56.0,4.93,4.97,3.06,1291
36831,0.3,Ideal,E,IF,61.1,57.0,4.31,4.33,2.64,957
29912,0.42,Very Good,I,SI1,61.0,55.8,4.83,4.86,2.96,712
39855,0.39,Ideal,E,VVS2,62.1,54.6,4.67,4.7,2.91,1100
47083,0.54,Ideal,E,VS1,62.6,55.0,5.22,5.2,3.26,1823
18989,1.22,Premium,H,VS1,62.5,59.0,6.85,6.79,4.26,7816
16363,0.33,Premium,D,SI1,60.3,58.0,4.47,4.49,2.7,608
22334,1.5,Very Good,H,SI1,60.6,60.0,7.45,7.36,4.49,10380
44351,0.56,Ideal,G,VS2,61.2,56.0,5.29,5.33,3.25,1580
40213,0.31,Ideal,F,IF,62.2,56.0,4.34,4.31,2.69,1122
50639,0.23,Very Good,F,VS1,61.9,58.0,3.9,4.02,2.45,402
103,0.75,Premium,G,VS2,61.7,58.0,5.85,5.79,3.59,2760
20733,1.59,Ideal,D,SI2,61.6,55.0,7.48,7.45,4.6,8975
51732,0.71,Premium,H,VS1,61.7,56.0,5.81,5.67,3.54,2401
10382,0.41,Very Good,H,SI2,61.5,59.0,4.8,4.82,2.96,593
12609,1.21,Very Good,F,SI2,62.7,57.0,6.74,6.81,4.25,5290
8082,1.01,Premium,D,SI2,61.8,57.0,6.47,6.42,3.98,4338
43581,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,1431
35016,0.4,Premium,E,SI1,61.7,60.0,4.72,4.68,2.9,882
38476,0.42,Ideal,D,VS2,62.2,55.0,4.75,4.8,2.97,1031
1870,0.8,Very Good,G,SI1,62.1,56.0,6.01,5.85,3.68,3071
48563,0.52,Ideal,D,VS1,60.9,56.0,5.19,5.22,3.17,1991
25274,1.9,Premium,G,SI2,63.0,58.0,7.93,7.86,4.97,13919
3433,0.72,Ideal,E,VS2,61.5,56.0,5.71,5.77,3.53,3385
48857,0.5,Ideal,D,VS1,62.2,54.4,5.07,5.11,3.16,2033
4824,0.9,Premium,F,SI2,58.0,57.0,6.41,6.34,3.7,3704
17630,1.28,Premium,H,VS2,61.2,60.0,6.99,6.94,4.26,7098
33632,0.37,Premium,E,SI1,60.6,54.0,4.68,4.63,2.82,833
25528,1.53,Premium,G,VS1,61.0,60.0,7.43,7.4,4.52,14344
7355,1.12,Ideal,D,I1,60.6,55.0,6.76,6.73,4.09,4215
5364,0.91,Premium,G,SI1,62.2,57.0,6.17,6.12,3.82,3816
14036,1.25,Ideal,H,SI2,61.2,57.0,6.89,6.93,4.23,5706
34228,0.4,Premium,H,SI1,62.1,62.0,4.73,4.7,2.93,855
23840,1.51,Very Good,G,VS2,62.8,57.0,7.25,7.3,4.57,11923
14718,0.3,Good,H,VVS2,63.1,60.0,4.24,4.28,2.69,605
30715,0.33,Ideal,F,VS1,61.2,57.0,4.46,4.49,2.74,738
49176,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2074
27753,0.32,Ideal,I,VS1,62.3,57.0,4.42,4.37,2.74,648
40041,0.54,Ideal,E,SI2,62.7,57.0,5.2,5.23,3.27,1111
45127,0.59,Ideal,F,SI1,61.7,56.0,5.36,5.4,3.32,1652
39175,0.35,Ideal,D,VS2,60.6,56.0,4.57,4.54,2.76,1063
53604,0.81,Very Good,I,SI1,60.3,58.0,6.0,6.04,3.63,2701
26293,1.52,Good,E,VS1,63.9,56.0,7.25,7.21,4.62,15792
20840,1.51,Good,I,SI1,63.9,59.0,7.18,7.26,4.61,9069
20252,1.46,Premium,D,SI2,62.0,55.0,7.32,7.23,4.51,8683
20598,1.51,Good,H,VS2,63.6,61.0,7.08,7.03,4.49,8904
28499,0.3,Ideal,E,VS1,61.1,58.0,4.3,4.34,2.64,673
42397,0.51,Very Good,F,SI1,62.9,56.0,5.05,5.1,3.19,1308
47078,0.52,Ideal,D,VS2,62.6,55.0,5.12,5.14,3.21,1822
35079,0.3,Very Good,F,IF,62.5,56.0,4.27,4.3,2.68,886
26419,2.02,Ideal,I,SI1,61.9,58.0,8.07,8.18,5.03,15942
50862,0.71,Very Good,E,SI2,62.2,58.0,5.68,5.73,3.55,2313
53643,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,2703
30758,0.25,Premium,E,VVS2,61.5,59.0,4.04,4.02,2.48,740
26758,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,16570
13621,1.07,Premium,H,VS2,62.4,57.0,6.58,6.52,4.09,5573
25203,1.52,Very Good,D,VS2,62.4,58.0,7.23,7.28,4.53,13799
4904,0.91,Ideal,E,SI2,61.8,53.0,6.22,6.3,3.87,3723
29112,0.34,Ideal,H,VS2,61.7,57.0,4.48,4.46,2.76,689
28373,0.34,Ideal,I,IF,62.2,53.5,4.5,4.52,2.8,668
22458,2.0,Fair,I,SI2,65.2,59.0,7.74,7.69,5.03,10483
11503,0.71,Ideal,F,VVS1,61.4,56.0,5.75,5.78,3.54,5019
19459,2.01,Good,J,SI1,64.3,54.0,8.05,7.95,5.14,8104
32290,0.31,Premium,J,SI1,59.4,62.0,4.43,4.39,2.62,453
40011,0.41,Ideal,F,VS2,61.8,57.0,4.78,4.73,2.94,1107
24004,1.58,Ideal,H,VS2,61.4,56.0,7.48,7.54,4.62,12170
53429,0.7,Ideal,F,SI1,60.7,57.0,5.78,5.82,3.52,2671
48938,0.53,Ideal,F,VVS2,62.3,56.0,5.24,5.2,3.25,2045
16848,1.0,Ideal,E,VS2,62.8,57.0,6.37,6.34,3.99,6720
5273,0.73,Ideal,F,VS1,61.2,57.0,5.79,5.84,3.56,3797
30966,0.39,Very Good,J,VS2,63.3,56.0,4.63,4.6,2.92,746
1604,0.7,Ideal,F,VS2,61.4,58.0,5.7,5.73,3.51,3011
6553,1.01,Premium,I,SI1,58.6,62.0,6.51,6.45,3.8,4072
