,AT,V,AP,RH,PE
230,27.49,71.94,1008.25,68.29,428.27
7911,22.44,63.47,1012.02,91.08,444.65
4552,6.86,40.02,1031.5,77.94,476.45
3648,15.21,43.5,1021.6,82.06,464.08
6895,30.78,69.14,1007.27,62.77,433.96
1450,15.29,41.35,1006.32,82.56,466.27
3877,20.1,57.17,1011.96,87.68,452.67
2459,25.68,58.41,1013.71,70.61,440.78
8295,18.01,62.26,1011.89,89.29,451.14
6719,18.23,58.96,1015.55,69.61,459.12
1616,20.58,49.15,1021.42,56.15,453.87
6756,25.21,49.82,1016.44,63.14,450.75
5321,23.19,42.67,1007.83,63.31,446.95
761,9.77,34.69,1027.72,74.98,477.51
4449,12.36,41.74,1020.58,69.24,477.16
5047,13.67,44.92,1023.6,85.35,467.71
2623,25.36,61.41,1011.89,55.64,452.29
4056,21.54,66.54,1004.99,92.87,440.8
6204,30.28,58.9,1005.03,54.59,439.06
6355,24.51,65.12,1016.18,62.39,447.46
2243,15.68,43.7,1015.09,58.96,470.29
6955,22.12,57.19,1007.56,76.5,442.51
6037,22.25,43.79,1015.78,52.68,461.93
3770,24.62,58.66,1011.43,56.61,449.8
9494,25.14,60.93,1007.44,76.71,437.4
2246,26.03,59.07,1007.3,82.52,440.6
2039,11.27,40.62,1017.03,61.94,471.26
9506,17.51,53.16,1013.13,82.86,457.45
7864,30.28,74.67,1016.45,55.76,428.27
9280,22.91,60.07,1016.03,59.72,446.19
1890,22.4,70.94,1008.06,84.52,440.04
3954,15.55,43.71,1024.34,79.61,465.14
929,12.17,41.58,1013.89,88.98,463.03
5199,21.33,50.32,1008.58,85.3,442.44
4141,18.12,63.09,1019.32,89.21,449.65
9511,12.33,38.91,1017.24,79.84,472.49
6893,26.23,63.56,1013.57,65.81,440.8
2718,22.47,47.45,1007.62,76.65,447.14
8401,7.31,43.02,1014.19,86.43,484.82
8632,13.44,37.85,1009.78,99.13,469.89
3337,30.04,68.08,1011.04,51.01,429.52
9128,10.03,43.72,1011.46,96.89,473.26
3305,11.36,41.48,1012.8,76.16,465.37
2381,9.87,41.82,1033.04,68.57,475.58
6655,25.41,69.14,1006.4,87.4,436.59
2229,20.79,50.66,1013.39,77.93,454.78
5360,28.34,63.77,1013.7,61.13,439.75
7776,22.69,58.46,1017.74,75.21,443.47
589,13.52,42.07,1017.91,90.21,464.07
8943,22.42,62.52,1016.83,63.27,451.64
1656,29.76,73.56,1008.07,84.85,432.51
5296,9.69,40.46,1019.1,71.91,472.16
349,13.04,45.09,1013.0,87.68,467.44
298,15.47,44.9,1021.59,81.74,465.61
6105,28.21,70.02,1010.58,51.34,442.47
9359,22.08,69.94,1008.41,72.86,441.57
6074,20.14,46.93,1014.66,64.22,453.99
1539,6.25,40.02,1032.14,80.22,481.38
61,28.26,65.34,1014.56,43.4,441.03
2814,25.0,69.71,1009.23,80.92,438.38
942,13.72,54.3,1017.89,79.08,467.05
1795,12.9,43.41,1015.92,59.15,464.26
9286,22.88,69.45,1014.02,65.13,441.76
3451,32.44,77.95,1014.83,50.69,434.97
693,14.99,41.35,1004.56,98.9,466.85
8077,19.36,68.61,1010.85,94.87,454.5
3314,9.78,52.75,1022.97,78.31,469.58
2600,13.2,40.83,1007.75,94.98,472.41
6640,23.29,49.3,1003.88,74.12,442.11
7656,29.03,69.51,1009.8,47.04,435.09
8642,11.52,40.75,1016.23,85.18,477.19
69,27.13,59.54,1004.33,73.27,438.32
3281,19.6,60.95,1015.4,84.26,456.06
2789,24.31,65.34,1013.82,63.85,449.88
6978,30.01,68.27,1006.88,51.67,428.6
5689,21.24,63.47,1011.86,97.02,442.94
6373,10.24,39.28,1010.13,81.61,477.53
7713,24.22,49.82,1014.61,66.82,452.2
7464,32.82,68.31,1010.44,41.85,441.06
5904,10.53,41.26,1007.48,98.74,475.96
9536,24.66,63.73,1011.4,74.52,444.37
845,10.91,41.04,1026.57,74.24,469.53
7094,28.0,74.22,1008.68,66.0,433.94
1518,18.28,60.1,1009.72,85.79,452.93
2220,13.02,40.1,1014.43,87.32,474.97
2662,24.33,46.93,1013.61,53.02,450.04
836,26.26,71.73,1009.59,80.06,430.79
5658,28.32,71.64,1004.73,72.71,436.31
1633,30.56,71.98,1004.74,58.77,429.2
1314,10.11,41.62,1017.17,97.82,463.57
3190,16.65,46.18,1010.6,95.69,465.6
6906,15.2,40.55,1005.0,88.4,465.09
1428,17.37,40.55,1001.19,71.42,460.97
4677,27.36,63.31,1013.7,51.58,440.4
869,9.78,43.8,1022.25,69.64,477.22
9508,25.07,77.95,1012.87,83.0,438.55
6015,25.54,48.41,1010.51,55.34,437.58
1337,8.57,39.69,1000.91,99.9,474.29
3575,10.22,39.16,1015.71,96.2,478.45
3415,27.21,68.12,1012.96,54.69,435.2
6186,1.81,39.42,1026.92,76.97,490.55
1121,26.86,68.08,1012.99,50.04,436.25
5756,7.19,38.91,1016.53,88.61,486.05
71,34.2,68.14,1002.7,56.09,427.05
20,14.9,52.05,1015.11,77.33,464.82
8569,15.8,41.1,1003.0,77.36,465.87
8327,26.2,72.24,1011.3,78.29,432.65
4441,17.73,40.55,1003.36,74.62,462.69
139,10.17,40.46,1018.54,68.21,470.33
575,10.07,40.46,1018.65,69.2,470.99
4165,16.76,53.16,1014.13,81.87,457.98
7441,25.34,59.39,1014.02,73.58,439.8
129,28.53,69.84,1004.46,68.03,427.72
297,14.04,48.79,1017.62,75.25,464.09
3043,19.77,49.39,1019.02,91.03,451.05
5284,21.86,64.45,1015.83,63.36,457.8
1286,24.51,51.95,1005.57,63.53,449.73
8408,24.98,60.32,1015.63,57.19,444.67
6133,16.13,39.99,1007.04,80.49,465.25
2116,23.72,70.47,1010.65,75.39,438.5
2011,24.35,51.86,1014.34,67.22,442.81
4305,11.94,40.66,1016.61,96.11,467.99
8947,23.08,61.86,1013.44,84.64,441.44
3905,23.2,61.02,1009.63,79.45,443.23
1284,11.06,41.5,1013.09,89.8,476.24
2517,28.43,73.18,1012.52,71.05,427.11
7949,7.94,43.65,1018.75,59.45,479.8
7669,27.82,76.09,1007.83,76.07,434.52
5638,15.15,37.64,1014.37,89.82,463.98
4299,25.15,73.67,1007.42,85.48,435.9
9567,23.68,51.3,1011.86,71.24,451.67
8286,8.68,39.61,1021.54,77.98,486.31
2692,22.12,49.39,1019.8,72.83,451.0
9075,21.61,64.63,1020.86,69.73,451.02
1386,19.94,65.46,1017.7,68.94,448.67
3443,14.2,40.92,1022.26,71.71,460.42
5821,32.21,68.14,1003.34,62.44,426.56
4163,18.9,58.46,1016.74,87.65,449.32
8755,24.51,68.63,1014.15,45.1,447.66
6821,13.43,50.59,1020.38,86.3,469.33
6598,18.0,44.06,1016.8,78.88,454.59
4863,24.58,48.98,1014.96,38.75,459.79
3570,32.34,74.99,1002.77,42.83,433.07
2544,23.54,67.83,1009.44,65.48,426.24
5516,15.22,50.88,1014.19,100.12,460.44
2760,21.38,58.33,1013.05,72.75,446.8
6988,23.37,63.87,1016.67,60.44,446.42
7007,13.54,40.69,1015.85,77.55,471.05
7140,21.87,74.87,1009.28,85.4,442.37
7595,20.86,39.72,1001.73,56.38,456.27
6440,27.95,73.5,1010.42,58.01,435.45
3118,20.46,66.05,1014.93,78.51,454.06
5469,3.96,35.47,1016.79,83.81,489.68
2708,20.21,59.14,1016.0,70.38,448.79
7353,17.51,44.9,1009.05,74.91,455.01
3300,11.74,40.71,1020.64,82.15,470.05
8697,24.07,71.97,1008.83,94.87,441.84
7128,9.31,43.56,1015.09,79.96,482.55
4804,25.08,51.43,1011.8,71.98,446.67
703,26.91,70.47,1007.55,72.59,434.24
95,26.63,64.44,1012.66,61.19,442.0
5483,7.67,35.77,1017.55,60.97,480.06
9344,7.93,41.01,1023.64,97.23,476.37
5984,25.08,58.49,1011.1,64.47,446.9
4215,25.21,70.04,1009.51,76.13,432.93
7841,22.95,70.98,1005.36,93.76,438.83
9009,17.12,58.95,1016.74,90.41,451.67
741,18.63,45.87,1007.98,79.9,453.79
4653,19.93,57.25,1010.6,89.34,455.15
3858,24.7,58.82,1009.4,75.91,442.98
1567,9.53,38.38,1020.49,80.08,478.03
5558,30.27,70.32,1007.93,51.61,430.22
4633,28.11,69.84,1004.68,67.08,427.33
9430,5.97,40.35,1012.3,94.1,489.03
1281,25.45,63.76,1009.96,67.78,439.56
132,17.84,61.27,1020.1,70.68,454.57
4861,31.37,74.87,1009.22,56.58,436.16
417,24.32,65.48,1017.55,59.02,443.31
7237,3.95,38.44,1016.75,79.65,492.46
5824,8.28,40.77,1011.55,89.79,480.15
2192,13.11,42.99,1007.6,97.0,472.84
948,24.99,51.43,1006.95,79.63,441.45
5297,13.65,42.74,1026.58,71.48,468.87
3940,24.47,48.6,1002.49,75.04,442.08
9107,23.49,73.18,1012.4,90.05,437.01
1542,7.79,41.01,1024.0,97.2,477.0
2363,10.03,42.18,1017.3,85.99,475.74
701,27.97,69.48,1010.4,57.24,432.18
2,29.74,56.9,1007.15,41.91,438.76
2358,12.52,41.44,1016.08,68.94,477.18
3691,8.03,40.07,1016.06,47.46,488.02
5986,22.74,61.87,1009.66,55.03,444.59
6043,21.84,59.07,1008.84,96.5,448.61
6117,9.95,43.56,1014.85,82.62,477.88
3672,19.5,52.72,1025.21,50.21,457.26
7494,30.55,68.24,1009.43,63.84,426.8
3278,21.2,59.39,1014.04,85.06,444.57
3845,17.4,44.58,1018.9,60.58,468.01
8876,14.62,43.99,1023.6,86.7,461.88
5305,23.18,72.99,1009.01,90.09,439.12
3004,9.37,38.56,1016.84,62.07,482.77
7866,28.19,62.6,1017.34,46.95,449.61
4426,23.21,63.94,1013.56,80.23,446.11
5570,10.03,42.02,998.6,99.9,471.07
7631,18.16,43.96,1012.78,78.33,465.26
8794,24.39,51.86,1014.92,59.98,447.7
2886,13.72,41.62,1011.14,75.79,455.52
2398,25.32,63.77,1014.55,74.69,441.5
910,13.1,49.83,1007.29,92.79,466.08
5648,26.02,74.78,1010.04,72.78,439.82
4212,27.36,66.54,1011.31,45.3,436.69
8733,25.5,63.91,1009.4,75.22,444.26
7339,23.78,49.3,1003.3,76.56,439.83
186,27.32,73.42,1012.07,86.3,432.74
4528,7.24,39.04,1019.0,68.69,485.57
8099,12.67,41.16,1016.92,92.8,462.35
5346,12.46,40.73,1017.53,93.47,464.7
224,16.44,43.96,1013.66,76.31,468.57
8338,25.21,63.21,1012.24,85.14,441.04
904,29.12,74.87,1009.85,62.51,435.51
8815,19.87,49.69,1012.23,68.57,456.03
1662,19.08,58.59,1013.42,68.88,451.05
6482,17.2,40.55,1000.68,72.67,462.55
8554,12.93,36.71,1013.22,83.44,472.42
5718,17.77,56.53,1019.57,79.89,457.94
2468,23.48,72.99,1009.61,88.16,437.1
5968,30.2,71.85,1008.25,59.1,425.21
1244,29.53,64.44,1013.22,59.75,440.1
296,30.59,70.04,1010.28,50.56,429.13
1700,21.08,44.05,1008.13,72.52,449.6
4086,24.18,66.48,1004.0,64.86,434.5
7193,5.6,38.91,1019.31,85.33,491.1
3936,24.38,63.91,1009.53,79.11,446.02
6689,24.37,70.02,1010.97,71.97,443.53
7013,11.57,44.63,1020.7,91.11,469.64
2311,3.99,39.64,1011.53,83.58,492.06
8973,34.61,73.03,1013.61,36.91,438.56
2001,26.12,70.47,1009.93,72.13,434.67
2266,30.57,69.71,1008.94,59.99,439.38
4234,9.77,39.04,1023.73,76.06,483.87
4764,30.75,73.88,1005.62,57.95,436.97
7642,25.44,56.57,1013.8,66.72,444.61
4195,15.59,45.09,1013.41,91.97,457.54
8475,16.16,41.79,1007.53,76.21,453.39
9067,8.64,34.69,1026.79,80.88,482.15
1024,13.47,44.88,1017.56,93.23,476.67
8333,22.49,62.96,1020.21,78.99,447.48
3797,15.92,40.56,1020.79,53.52,470.22
5335,15.24,48.6,1007.08,86.49,459.85
5410,10.11,39.72,1019.1,69.68,476.8
6219,22.59,65.06,1014.36,62.44,444.6
1045,27.71,66.93,1016.85,58.77,447.06
1900,27.69,69.71,1009.9,69.91,440.43
436,14.63,40.0,1018.03,63.4,457.09
2119,16.55,46.18,1009.97,96.54,455.8
4667,18.94,48.7,1007.82,92.88,453.36
6528,21.75,58.79,1012.42,87.58,447.58
1697,10.52,42.18,1014.9,95.67,469.03
4418,23.75,59.07,1007.73,88.82,443.54
3239,15.85,42.28,1007.4,82.12,467.3
4191,20.83,67.32,1011.76,73.11,443.17
5859,11.23,43.67,1012.57,72.1,475.41
3157,27.67,71.64,1004.41,78.14,433.29
6211,18.77,52.08,1004.02,99.86,449.62
5200,28.9,68.84,1011.64,64.44,437.06
7362,21.92,58.79,1010.09,89.7,446.71
1197,17.06,58.96,1013.83,73.95,461.15
5164,12.68,40.69,1014.46,79.77,475.37
5063,33.83,67.9,1005.94,29.86,428.12
2996,20.04,48.92,1011.14,68.92,447.89
5000,13.66,40.55,1005.46,96.02,467.7
3469,16.36,43.99,1021.34,85.13,465.81
6940,26.2,71.73,1009.99,74.99,434.08
2869,31.61,75.08,1004.83,42.29,436.67
248,24.1,71.29,1007.96,67.56,442.8
2774,24.47,58.05,1011.27,71.7,446.93
2151,22.76,49.02,1007.5,88.56,442.84
6261,7.47,40.64,1020.47,94.8,478.08
2564,26.86,71.14,1007.11,76.61,426.97
4514,26.21,70.32,1007.0,78.29,430.4
7519,23.76,51.19,1009.69,70.87,442.9
4978,23.83,71.37,1002.04,64.78,443.29
3387,22.5,58.79,1017.48,73.02,443.35
4123,30.99,68.51,1008.0,71.35,430.09
8355,20.2,60.1,1010.66,84.24,451.17
9305,20.29,63.09,1019.03,76.07,448.22
6959,13.94,47.83,1004.83,81.2,465.13
8904,25.63,56.85,1012.68,49.7,439.2
7493,5.62,40.62,1015.81,85.34,483.13
602,32.06,75.33,1001.96,63.15,432.92
2695,16.52,44.88,1017.61,90.08,459.73
9242,17.82,49.15,1020.73,70.25,457.35
9562,13.79,42.07,1018.27,88.06,462.25
7686,19.64,46.33,1013.33,98.99,451.45
1260,28.54,72.99,1007.42,67.87,432.0
6637,28.59,69.84,1003.79,67.31,427.53
1583,15.3,41.76,1022.57,71.56,466.59
8442,24.99,60.37,1005.66,74.87,437.67
2272,18.36,53.16,1013.14,79.89,457.94
7325,14.29,46.18,1017.01,87.29,464.73
234,9.35,44.03,1011.02,88.11,476.25
956,11.12,44.92,1025.58,93.52,470.82
8515,11.37,41.5,1013.57,88.82,475.94
6271,24.16,65.06,1013.88,58.96,442.32
3531,17.33,41.35,999.51,68.36,460.46
3594,34.15,68.51,1010.75,37.02,430.19
5726,21.83,63.13,1013.4,85.82,443.41
5259,21.69,42.23,1013.05,67.55,461.56
8053,11.77,42.03,1017.63,79.35,472.22
8006,24.47,75.23,1012.43,75.25,441.07
3340,22.29,61.27,1019.05,58.23,449.81
3216,24.67,61.5,1009.06,72.77,437.37
4072,14.5,53.82,1016.81,62.89,464.27
716,12.04,40.23,1018.07,81.28,472.7
1091,26.65,74.16,1008.27,94.54,431.47
4612,15.72,56.89,1013.35,85.06,456.33
8074,28.88,54.89,1007.16,46.6,440.99
7351,33.24,74.34,1002.58,45.05,435.5
4230,5.95,35.57,1025.84,77.61,487.72
8303,24.54,48.41,1008.61,73.53,439.79
4239,10.22,39.96,1025.05,96.05,471.36
1239,23.56,66.49,1012.21,53.86,441.92
7159,13.26,41.78,1009.77,61.69,467.78
1173,16.61,43.77,1012.25,77.23,457.66
2910,13.8,40.2,1013.12,90.59,466.29
4694,18.92,67.71,1008.19,64.53,446.77
8158,27.56,68.08,1010.8,59.18,433.95
1911,23.84,63.47,1012.54,76.33,444.48
5291,24.74,69.13,1010.69,90.08,431.24
2764,22.72,69.13,1010.81,92.43,438.01
1319,30.4,77.3,1002.44,59.42,438.43
5885,14.39,43.56,1012.97,59.17,469.35
7412,25.92,73.77,1001.27,94.28,432.0
3046,8.68,41.82,1032.83,73.62,478.61
1736,30.56,72.39,999.96,69.81,430.85
1641,22.82,69.94,1004.65,73.47,437.32
9148,13.86,35.71,1015.21,63.16,471.63
7873,7.9,40.0,1018.74,79.55,474.5
9119,27.57,60.07,1016.52,54.75,440.12
1939,18.16,39.99,1007.73,70.54,463.69
3269,10.76,44.58,1016.41,79.24,483.54
8672,21.75,50.12,1009.36,94.41,446.64
581,30.2,73.67,1006.31,62.14,428.72
4583,7.49,39.81,1018.2,85.96,483.71
1752,11.49,41.54,1020.17,70.91,476.74
2938,13.85,48.06,1011.13,75.2,462.39
7930,22.35,65.61,1016.27,73.93,448.41
9337,16.88,38.58,1014.72,73.99,462.7
84,15.86,38.62,1016.65,67.51,462.58
9266,28.44,69.4,1003.98,73.51,433.44
9058,30.44,56.24,1005.19,56.24,429.34
64,31.92,68.3,1015.58,41.55,430.07
9012,30.15,70.32,1007.58,54.14,426.8
7622,13.24,39.16,1016.52,86.66,474.48
8420,7.36,41.01,1024.9,97.88,476.8
2419,13.61,38.47,1015.1,54.98,466.51
403,7.51,41.01,1024.61,97.41,477.61
3553,14.79,39.54,1007.25,82.54,469.23
8484,21.82,63.9,1014.48,92.53,447.29
2664,27.89,70.94,1007.54,49.18,435.21
7586,13.78,45.51,1015.56,69.92,468.17
6413,10.93,39.22,1019.44,64.94,473.27
4138,13.38,40.89,1010.48,92.55,472.15
3746,11.8,43.99,1020.86,98.44,466.75
7406,11.82,41.17,1019.5,55.74,475.61
7739,15.52,43.7,1015.8,76.27,466.38
2188,17.7,38.52,1020.15,69.8,455.5
6222,29.35,68.51,1007.63,70.67,430.22
2301,30.53,73.21,1000.37,74.17,430.2
1906,12.88,40.64,1020.76,92.58,474.58
470,14.35,39.39,1012.92,82.41,470.53
5722,20.86,67.25,1017.45,81.45,444.5
8690,23.69,58.05,1012.08,74.26,444.46
8880,10.11,52.75,1021.79,76.08,470.35
9413,5.66,40.0,1022.08,93.03,475.54
1251,9.19,40.62,1017.78,68.91,475.42
2173,29.41,59.27,1011.36,52.37,441.99
9388,28.31,74.33,1011.89,69.77,428.46
5608,21.43,63.47,1011.95,94.47,448.17
7201,16.84,45.01,1016.14,75.74,456.85
9487,27.19,64.27,1013.06,58.13,444.54
6539,25.69,64.45,1013.05,42.0,450.94
2979,7.32,39.42,1026.15,76.51,476.12
6202,12.8,42.18,1016.27,83.9,467.69
177,14.46,44.78,1007.64,67.03,459.31
6964,23.09,63.91,1012.23,83.25,447.9
1126,32.55,73.03,1014.36,44.83,439.81
4738,7.47,40.07,1015.45,50.3,489.59
6412,20.62,43.43,1009.93,64.02,449.07
2680,10.45,40.0,1019.01,89.01,465.43
8553,20.77,60.1,1011.11,81.09,450.32
2955,18.74,45.09,1014.24,41.54,456.25
6390,25.66,77.54,1008.22,78.42,432.82
9078,13.92,43.5,1021.14,88.44,461.45
1822,20.01,59.87,1019.0,84.12,448.39
1960,20.98,60.1,1011.07,79.44,450.95
1892,12.85,41.14,1027.04,86.29,464.86
1417,23.91,67.69,1008.28,66.71,439.84
5204,15.93,25.88,1009.45,72.83,462.7
399,10.16,39.3,1019.71,81.21,480.74
2945,26.39,49.02,1007.62,70.82,438.53
486,15.3,43.67,1011.75,95.31,468.14
4160,22.69,49.21,1012.64,46.83,449.01
3322,10.9,41.46,1016.66,86.2,479.45
3062,6.58,40.67,1020.18,71.07,494.84
5326,30.18,65.74,1012.63,47.74,441.65
7543,23.46,72.43,1008.0,90.55,435.36
6300,11.11,37.5,1013.68,73.67,473.32
1342,7.0,39.81,1017.47,87.65,484.51
8578,21.92,61.87,1009.68,58.83,445.52
5003,30.82,78.87,1012.06,70.69,432.01
4805,8.83,43.56,1014.9,81.55,482.43
5234,21.46,58.18,1007.45,95.33,444.12
2263,14.45,43.71,1025.26,84.23,463.6
6070,10.0,39.66,1016.83,78.91,479.97
1815,21.89,58.62,1016.15,74.59,450.05
7101,8.87,41.82,1033.3,74.28,477.97
5724,13.97,41.16,1020.88,74.88,459.84
7403,16.58,41.93,1022.36,45.24,466.61
8113,29.05,71.85,1008.6,78.69,428.39
1523,18.92,46.93,1009.89,77.98,453.66
787,11.09,41.58,1020.99,91.09,464.81
3832,17.7,49.78,1005.19,100.09,451.24
1866,22.25,66.54,1004.64,89.15,437.19
890,15.64,38.28,1014.39,76.93,466.51
5181,26.24,51.43,1011.32,59.52,447.91
3231,24.94,63.94,1012.72,73.71,438.55
4017,30.03,67.9,1006.22,52.61,426.13
4598,30.55,71.06,1009.33,73.38,432.6
1503,24.01,63.56,1014.19,64.31,444.1
6459,12.31,41.06,1021.19,74.38,475.76
6308,32.41,67.83,1008.54,55.96,426.85
6156,21.78,51.43,1007.45,88.71,446.56
6678,25.91,58.98,1010.02,75.31,442.65
7940,29.8,64.69,1006.6,54.43,437.85
4695,31.94,74.99,1002.05,34.12,440.17
524,28.62,68.24,1010.15,69.31,428.08
395,24.96,68.12,1011.27,70.22,437.62
8604,12.87,45.51,1015.3,86.67,475.77
834,12.28,43.67,1012.69,70.23,475.08
6045,20.19,58.86,1014.3,71.64,450.67
5251,25.72,70.47,1010.44,70.57,434.94
6134,18.5,51.43,1010.82,92.04,459.42
7405,19.73,49.69,1007.78,73.02,454.28
3981,31.33,73.03,1014.18,49.28,438.49
2130,12.91,42.07,1018.4,86.5,466.05
4895,24.29,57.5,1014.85,67.28,449.98
679,14.69,54.3,1018.01,73.4,462.63
8349,14.02,40.66,1017.05,84.14,465.39
6841,29.72,74.78,1009.32,55.25,438.19
2276,22.34,52.84,1004.05,73.96,449.06
7070,28.66,77.95,1009.56,69.07,431.23
7332,29.8,69.34,1009.36,64.74,437.65
467,22.43,69.84,1006.94,75.54,436.19
3153,25.53,71.85,1009.19,74.7,431.26
9320,16.95,58.86,1015.96,87.8,453.2
56,8.42,42.28,1008.4,87.78,481.91
5849,11.09,40.43,1025.47,74.97,490.96
502,9.68,41.48,1018.24,71.04,473.31
6176,10.39,40.96,1023.51,84.73,479.0
1564,13.93,42.86,1032.37,71.11,468.88
1125,11.58,41.74,1020.41,74.09,478.06
3482,17.2,58.49,1012.06,92.01,458.5
2321,13.0,39.28,1016.7,81.94,473.6
4853,21.5,61.5,1008.43,78.13,447.83
6009,21.52,66.51,1015.32,72.85,444.87
6848,8.51,39.96,1026.34,96.1,475.96
1566,31.18,77.95,1014.89,65.62,431.58
4899,28.4,75.23,1011.12,55.01,441.78
6834,29.87,73.68,1015.1,40.96,433.43
8949,28.56,65.27,1013.28,49.95,437.45
8322,10.32,40.35,1011.64,84.05,481.51
1237,27.35,60.75,1008.98,67.56,435.14
8114,31.23,72.58,1006.61,60.8,427.58
3457,14.43,35.85,1021.99,78.25,464.6
832,26.55,60.23,1009.88,79.54,438.95
8142,9.48,44.71,1019.12,66.43,478.42
7360,28.78,64.96,999.75,56.43,432.66
7335,19.07,44.63,1020.23,44.93,456.37
7100,27.04,69.98,1008.5,75.41,433.25
7513,14.48,38.92,1015.6,90.05,470.63
3825,31.92,75.33,1002.13,65.73,431.32
2645,6.86,42.49,1007.95,93.96,486.14
7554,27.67,69.59,1009.13,82.15,437.29
7122,11.83,45.09,1013.11,88.52,470.32
6926,23.0,60.37,1005.34,83.73,437.6
1271,16.29,50.88,1013.79,99.15,456.28
9493,22.28,58.12,1014.54,83.27,448.97
414,9.01,38.56,1016.67,63.61,482.37
5012,24.65,64.63,1020.52,53.45,446.04
8594,19.94,61.87,1009.7,66.6,445.97
2282,31.7,69.13,1000.29,46.27,427.95
687,14.13,53.82,1016.72,64.85,467.08
5571,4.0,39.9,1008.46,97.21,490.68
3747,15.78,41.48,1015.55,52.17,454.25
4951,14.77,49.15,1020.56,80.27,467.72
9283,30.76,69.14,1007.63,71.24,431.67
3800,18.68,52.84,1004.65,88.27,450.19
4847,17.62,43.52,1021.01,71.52,457.45
4073,12.05,49.83,1008.54,95.11,454.18
6197,4.16,35.47,1017.72,88.49,486.7
4485,23.97,62.44,1013.64,88.5,442.46
4649,9.7,40.71,1025.63,80.34,483.19
4152,27.26,63.77,1014.07,66.58,436.01
3909,19.32,44.71,1015.3,28.81,464.38
5981,23.85,72.43,1008.01,88.34,439.02
3844,18.55,43.69,1016.84,47.95,465.2
3739,26.17,66.54,1002.23,75.6,433.81
5471,15.28,48.14,1012.55,69.65,460.75
8062,30.09,76.2,1006.64,61.02,434.68
5141,18.32,66.86,1012.02,70.0,454.46
6088,7.78,39.18,1024.62,85.15,484.65
2421,12.25,44.58,1016.47,81.15,475.24
7472,19.89,69.48,1011.06,86.73,447.63
259,17.08,40.12,1012.17,81.5,457.81
4646,15.83,41.67,1013.39,74.12,464.93
7769,13.9,41.17,1016.84,72.9,468.96
4910,24.92,48.92,1010.11,36.53,445.56
2780,12.43,41.62,1011.87,80.57,460.61
3589,15.02,41.48,1015.19,58.69,456.04
5745,9.33,36.3,1027.88,79.23,479.6
2089,27.19,71.32,1008.97,88.43,437.92
2951,7.77,35.77,1016.53,73.79,479.68
564,11.01,40.22,1011.13,83.09,476.69
4566,28.71,64.69,1006.52,68.38,435.85
9191,22.26,70.47,1008.32,84.22,440.21
2717,29.27,64.69,1006.85,55.79,438.23
8197,19.69,56.65,1020.86,70.02,454.87
2317,7.45,43.13,1019.31,86.32,485.6
4459,24.4,41.1,1002.14,38.75,451.66
2099,25.64,68.08,1011.06,71.06,431.77
1486,24.33,49.16,1003.46,61.04,441.2
5930,15.34,41.23,996.87,86.56,465.16
4959,25.48,58.95,1017.02,51.16,440.42
9183,31.42,70.17,999.3,61.22,430.78
8361,15.11,56.03,1020.27,89.95,462.65
9556,7.72,41.14,1025.11,96.75,478.34
367,28.01,65.34,1014.68,46.86,440.77
4855,26.13,48.06,1013.5,47.67,440.99
2726,9.68,40.77,1022.04,85.23,473.73
8967,7.0,41.55,1001.43,97.12,483.92
4700,12.32,41.62,1012.88,88.88,464.72
106,30.31,77.24,1008.02,67.84,435.28
9108,25.89,63.56,1013.82,64.51,443.82
8016,26.96,72.58,1009.23,89.62,429.03
5468,27.9,63.13,1011.8,70.04,439.76
898,17.29,52.72,1024.71,62.32,467.23
1802,19.04,43.43,1009.25,68.74,453.32
592,32.15,69.98,1013.3,55.13,429.86
3794,9.75,43.69,1016.81,82.42,481.34
6135,19.22,65.06,1015.05,82.5,446.98
7462,17.36,44.63,1020.49,54.21,456.98
5614,4.61,40.27,1012.32,77.28,492.85
914,33.63,70.4,1004.02,53.6,430.05
7313,25.78,47.93,1003.67,67.23,442.46
7867,24.73,71.14,1009.07,68.87,437.55
5187,17.34,44.78,1007.81,56.38,454.97
2067,17.27,40.55,1000.89,70.66,461.31
3308,8.27,35.76,1020.11,75.25,480.8
8597,25.52,69.75,1010.36,90.06,435.12
6039,18.68,56.65,1020.38,80.26,455.79
6434,13.7,34.03,1018.82,69.07,470.2
1634,23.76,61.5,1009.15,68.52,441.16
4850,13.09,39.85,1012.86,58.42,475.89
2624,26.89,49.16,1003.84,41.22,442.39
629,13.22,44.92,1023.84,87.99,471.43
8551,26.79,77.95,1009.9,80.22,437.91
9349,7.51,43.02,1014.35,86.46,485.38
857,10.06,39.61,1020.87,74.01,476.92
5917,23.84,68.94,1007.45,71.35,436.05
3041,6.04,41.14,1027.8,86.4,480.39
8593,27.0,69.4,1004.86,82.2,433.83
8379,26.92,67.25,1017.74,61.68,434.05
8039,26.66,73.56,1006.9,99.27,433.62
8236,12.16,45.0,1021.51,50.52,482.99
2685,18.81,61.87,1009.71,70.47,448.49
4884,14.14,39.82,1012.46,81.15,472.52
7382,23.48,51.43,1007.13,84.83,441.78
4702,18.06,43.14,1013.95,62.21,461.27
3715,11.73,37.92,1008.02,72.68,472.51
2330,15.07,39.3,1019.0,63.62,464.7
1098,15.93,52.75,1024.57,58.71,457.92
1349,29.42,71.32,1002.26,67.13,437.47
1679,24.19,46.93,1013.4,49.39,446.3
3100,17.29,42.86,1014.38,72.3,464.27
