,AT,V,AP,RH,PE
4941,17.23,40.12,1013.52,81.55,456.2
5214,20.12,69.45,1013.23,88.48,442.89
2299,14.02,42.86,1030.86,68.36,467.29
5771,24.88,71.94,1006.85,87.32,433.3
3291,21.65,56.89,1013.13,66.07,445.93
5456,23.94,51.95,1008.18,71.87,451.84
3868,14.56,45.51,1015.39,69.84,469.79
4571,30.03,68.84,1011.41,53.82,439.31
4228,30.1,67.45,1014.23,39.04,434.01
3696,24.79,75.6,1017.07,68.23,440.05
366,14.54,46.18,1015.29,94.48,463.03
6044,30.63,53.3,1004.91,53.3,430.27
7328,24.35,59.21,1018.21,54.46,444.35
2668,24.19,58.95,1017.78,58.78,441.91
7351,33.24,74.34,1002.58,45.05,435.5
6902,15.97,52.72,1024.72,65.97,462.64
2347,16.19,36.99,1007.37,92.4,462.94
1771,17.02,44.85,1014.38,62.66,459.98
3044,31.98,73.42,1010.66,60.06,432.2
5462,31.16,67.45,1014.69,32.25,428.35
6735,12.67,42.86,1014.06,89.9,473.13
8134,29.05,65.74,1013.29,60.02,440.74
1851,30.04,67.25,1017.57,38.14,434.83
9491,8.73,36.18,1013.66,77.74,479.25
292,27.55,64.96,999.73,57.34,431.33
3976,26.86,71.32,1007.38,81.14,430.44
697,21.95,68.08,1012.91,69.36,443.93
5916,20.97,44.63,1007.64,73.69,453.26
4654,25.06,44.57,1007.39,56.07,443.66
5062,18.83,58.46,1016.85,87.16,449.63
8916,10.78,41.93,1015.56,95.71,478.88
5950,11.7,25.36,1008.65,92.11,470.88
657,13.93,44.47,1025.35,81.54,469.25
1081,30.93,61.5,1009.81,41.46,437.35
8409,24.96,60.27,1018.68,69.97,442.67
1267,21.17,52.3,1009.67,88.88,444.5
6505,15.79,50.88,1014.58,99.9,460.19
7548,29.07,51.43,1006.22,61.58,438.79
851,25.4,65.34,1013.11,53.93,445.82
2981,25.97,43.21,1011.9,88.73,434.83
1377,10.94,25.36,1009.47,100.1,470.9
3666,26.16,67.9,1005.81,61.02,444.06
2316,24.2,60.95,1014.82,59.42,448.43
2854,20.98,60.07,1016.26,67.18,446.26
1622,22.98,69.84,1005.55,84.1,437.49
9179,13.51,44.9,1019.29,77.24,464.86
3297,31.01,71.37,1003.4,55.06,430.82
8586,20.3,59.8,1015.24,78.75,453.29
9403,7.68,39.96,1023.73,87.48,477.84
7318,23.92,71.98,1006.22,92.96,433.23
5613,8.89,41.54,1019.27,82.87,483.82
1709,24.27,70.47,1008.96,78.31,434.24
8617,28.95,73.4,1011.33,55.14,440.67
1915,25.41,65.12,1016.01,53.39,442.86
1045,27.71,66.93,1016.85,58.77,447.06
3048,11.49,44.2,1018.79,91.14,475.51
4339,14.88,42.28,1007.26,71.3,466.73
6985,15.7,44.21,1021.26,86.83,462.19
2644,21.77,42.23,1013.03,67.44,462.51
8439,21.03,44.78,1007.99,36.82,459.72
8119,29.67,71.98,1005.16,67.75,425.14
8588,22.66,63.73,1013.24,83.95,444.41
7413,24.35,66.49,1012.48,62.12,439.15
1598,3.0,39.64,1011.0,80.14,485.2
6458,10.08,41.16,1023.14,96.03,469.17
6110,26.03,70.32,1008.81,71.35,438.15
2949,28.16,70.4,1003.77,83.17,434.01
9044,22.12,69.71,1009.7,90.22,434.42
1805,21.71,65.27,1013.24,63.58,444.91
3786,6.24,35.77,1019.24,70.7,483.36
6208,3.38,41.31,998.79,97.76,489.11
3390,9.5,37.36,1015.13,63.41,478.8
714,27.26,73.18,1012.58,74.83,429.92
8453,30.87,67.32,1013.78,34.54,436.96
6294,19.44,48.7,1008.66,94.71,444.9
5641,10.57,37.73,1024.36,70.29,474.65
2094,32.36,73.91,1003.88,59.84,431.92
647,25.15,57.32,1012.41,41.84,440.1
6681,32.5,71.37,1003.75,43.8,433.7
2021,11.67,37.73,1021.2,68.88,473.54
8407,22.66,61.27,1019.29,55.43,448.68
6689,24.37,70.02,1010.97,71.97,443.53
8046,24.78,58.46,1016.82,67.5,442.42
1941,7.41,40.71,1023.07,83.32,474.25
4126,29.79,68.24,1009.19,65.49,428.44
3452,21.84,64.69,1007.57,77.34,450.25
1997,27.6,69.05,1003.87,42.01,436.08
613,20.2,50.9,1011.72,77.63,454.09
2355,28.29,68.67,1005.46,69.22,436.4
4276,19.87,48.14,1016.94,81.56,451.14
1531,20.01,56.65,1020.77,74.46,457.01
7071,31.5,74.16,1011.72,56.42,436.43
2395,15.48,53.82,1016.1,64.77,462.69
1533,9.68,38.16,1015.54,79.67,475.51
7656,29.03,69.51,1009.8,47.04,435.09
6262,31.33,58.9,1003.77,52.34,439.54
8725,27.75,65.34,1014.8,45.91,440.83
8367,14.68,43.99,1023.36,86.79,461.91
1117,14.13,41.23,994.6,93.02,467.84
6725,18.37,51.86,1018.8,74.3,461.14
5549,13.11,41.58,1020.43,74.32,460.44
1038,31.21,66.44,1008.57,65.76,430.7
4245,5.73,40.35,1012.24,91.84,490.5
2441,16.78,41.35,1000.23,70.52,459.64
1873,13.52,41.44,1015.81,65.97,472.11
5535,24.31,44.05,1006.16,73.3,442.69
7739,15.52,43.7,1015.8,76.27,466.38
9544,16.73,39.64,1008.94,74.91,464.46
1313,21.79,60.93,1006.44,87.68,443.01
3601,8.99,41.26,1020.52,91.96,476.09
5166,8.9,39.96,1026.31,95.46,474.49
9322,6.93,40.67,1020.17,71.16,494.61
934,29.48,73.21,1000.67,79.35,433.53
5105,18.61,47.83,1006.43,78.89,454.21
879,13.19,39.18,1023.67,66.78,469.62
2849,21.81,43.77,1011.97,64.72,453.13
5178,14.17,42.99,1007.38,78.88,470.68
5460,17.57,62.1,1019.51,86.14,453.3
8169,20.88,57.85,1012.39,85.47,450.87
2224,24.98,71.98,1006.59,90.61,432.06
8835,12.87,41.5,1013.51,85.72,469.44
9311,10.45,40.71,1015.68,81.48,469.22
8277,25.28,70.32,1006.91,81.74,431.43
6499,19.65,62.1,1019.46,77.82,449.13
1227,15.11,43.13,1014.99,46.91,466.74
981,9.0,36.3,1027.11,75.89,480.31
5279,34.96,68.94,1006.17,59.26,431.48
2684,23.28,69.51,1013.31,53.0,444.17
6675,26.37,70.79,1005.31,77.3,428.5
6660,29.27,66.85,1011.11,63.25,440.98
6951,23.04,63.86,1019.83,59.78,446.22
445,7.82,38.91,1015.58,90.11,479.15
5175,29.08,67.79,1010.91,55.96,442.78
9031,23.26,58.2,1016.72,57.98,446.87
6664,22.94,58.05,1012.27,80.12,433.77
2203,19.66,59.87,1018.75,87.6,446.28
8665,23.56,42.67,1008.01,66.76,440.69
4543,21.73,64.63,1020.84,68.9,450.36
7947,16.46,61.27,1020.02,74.54,456.64
5088,14.07,46.18,1017.77,87.83,465.05
8404,23.87,60.27,1018.94,77.16,439.86
9395,8.87,41.16,1023.17,94.13,472.45
8641,11.75,41.2,1012.7,89.86,475.35
152,20.57,44.9,1008.39,62.69,456.18
1957,20.06,62.1,1020.21,72.21,451.81
5991,21.46,51.61,1010.91,76.41,457.28
9088,30.57,58.9,1004.54,54.37,438.49
2731,17.49,40.55,1001.73,73.15,462.37
8850,22.34,63.73,1014.37,83.19,444.39
5055,11.72,40.92,1023.35,88.55,465.88
5119,16.37,54.3,1017.94,63.63,459.97
9090,5.82,40.62,1016.79,85.04,482.67
5033,24.55,57.5,1015.36,62.45,447.3
7283,7.55,41.04,1027.03,83.32,476.58
4780,16.81,38.52,1018.26,75.21,459.01
453,19.21,53.16,1013.18,81.64,454.01
976,17.69,44.34,1019.31,61.12,464.13
1783,26.36,73.68,1013.99,86.44,430.39
2651,18.32,47.83,1005.06,87.21,454.11
3491,21.32,59.8,1016.26,76.26,452.7
3035,26.68,68.08,1011.41,67.33,433.04
4823,28.73,68.3,1016.53,55.73,434.15
4962,23.75,68.51,1013.21,76.01,441.61
6957,26.76,48.41,1010.53,47.38,440.63
3566,7.29,39.37,1019.24,73.46,478.19
3829,16.44,53.16,1014.82,75.29,458.49
7295,11.61,52.75,1020.94,77.56,464.68
7717,8.39,36.3,1015.39,62.23,479.57
8054,28.8,70.02,1010.76,49.61,435.45
3167,25.79,63.9,1014.39,60.49,442.7
2179,16.86,39.63,1004.47,83.5,466.68
1334,29.05,75.6,1017.63,51.16,439.14
6394,29.17,73.17,1009.87,60.97,432.07
4664,26.34,69.04,1009.44,72.06,444.13
4891,27.46,61.86,1012.39,66.09,439.72
3853,18.25,60.1,1009.72,90.15,456.25
5920,24.84,59.22,1013.18,83.08,442.7
3277,28.75,77.24,1008.92,77.17,433.03
9000,31.31,67.48,1009.71,57.06,440.38
6377,20.04,58.2,1017.56,74.31,448.92
5521,22.72,62.4,1010.28,80.79,445.22
9006,27.98,74.87,1010.02,66.44,435.32
5808,11.03,44.78,1013.16,83.85,470.17
1198,26.47,63.13,1013.72,79.4,441.81
8980,26.8,49.3,1003.86,62.75,438.56
9485,17.36,43.96,1013.02,79.59,466.36
605,29.68,64.33,1011.2,57.73,441.79
4983,4.89,45.87,1007.58,99.35,482.69
7890,26.13,71.25,999.8,88.47,430.6
128,14.38,44.84,1024.59,81.68,471.6
4484,26.06,67.83,1009.26,66.37,432.28
8127,19.14,56.65,1020.84,82.97,458.06
1058,14.4,42.18,1015.47,77.7,464.81
1853,22.05,59.92,1009.06,93.74,437.9
9103,22.99,62.96,1019.6,65.05,449.4
3679,11.48,41.2,1012.88,90.04,478.34
9469,25.42,66.05,1016.74,68.92,442.6
207,7.09,39.37,1020.07,73.26,487.0
7869,7.54,38.56,1016.49,69.1,486.76
7170,7.5,40.02,1031.39,82.53,476.01
3011,15.37,43.67,1011.9,91.48,468.23
3768,21.83,63.07,1011.57,87.02,443.1
5826,8.09,38.5,1012.99,67.31,484.81
6407,24.43,59.87,1019.08,60.57,441.61
9566,17.65,59.87,1018.58,94.65,450.93
8501,19.01,58.46,1017.14,90.99,446.18
8444,7.3,43.65,1019.33,67.62,482.96
2755,18.93,44.06,1017.58,68.23,454.75
7026,8.11,42.18,1014.82,93.09,473.62
84,15.86,38.62,1016.65,67.51,462.58
5059,5.48,40.07,1019.63,65.62,495.76
4816,31.38,68.27,1006.79,52.79,426.67
310,5.35,35.57,1027.12,80.81,488.65
4341,24.87,68.61,1011.19,55.69,450.54
3472,23.28,68.28,1000.79,81.35,442.04
7092,29.24,64.33,1011.5,64.14,440.29
9536,24.66,63.73,1011.4,74.52,444.37
2723,10.48,36.71,1023.18,81.37,473.3
6215,16.29,44.34,1019.49,59.36,468.8
1908,15.62,58.59,1013.91,97.6,457.3
222,23.07,70.47,1008.64,83.37,439.04
758,5.72,39.33,1009.96,95.4,490.76
5778,10.27,42.34,1022.69,92.78,474.55
1932,16.23,43.69,1016.4,68.9,466.22
3352,19.74,67.71,1007.68,64.02,446.1
3504,12.04,40.78,1025.21,85.97,463.51
4206,15.87,41.16,1005.85,78.29,463.86
984,18.31,46.21,1010.46,82.15,451.75
5325,24.41,58.59,1012.62,64.52,442.64
4160,22.69,49.21,1012.64,46.83,449.01
4702,18.06,43.14,1013.95,62.21,461.27
6295,31.11,74.16,1012.2,58.86,435.69
8778,12.49,41.62,1011.37,82.68,461.35
9375,11.75,40.55,1018.09,97.7,472.43
8108,7.39,39.81,1019.45,85.02,482.99
1537,8.16,39.3,1019.39,85.38,483.17
5329,6.59,39.37,1020.34,77.92,488.17
810,22.32,64.27,1014.35,82.98,446.62
9116,25.07,56.85,1011.25,51.99,442.44
2039,11.27,40.62,1017.03,61.94,471.26
1720,16.0,43.02,1012.37,39.2,466.01
7428,29.2,70.79,1004.8,63.74,425.2
1135,15.41,44.78,1007.69,65.17,456.83
4332,6.41,40.81,1026.57,93.51,484.49
2776,19.89,51.43,1007.38,91.79,448.85
708,7.23,41.22,1015.23,98.04,483.31
3938,25.5,63.56,1013.85,64.69,442.28
5537,26.99,68.12,1011.45,58.48,436.95
3405,13.07,45.51,1015.22,78.65,460.14
1834,17.39,42.44,1013.72,73.79,461.55
2144,31.13,64.05,1011.51,61.27,439.24
8097,9.51,43.79,1016.02,79.81,481.12
913,22.57,63.94,1013.49,81.61,443.58
1612,5.74,45.87,1011.44,95.94,482.0
8323,8.13,71.14,1018.94,86.7,471.99
149,21.96,51.43,1007.28,89.96,442.87
4822,5.21,35.79,1012.44,94.35,485.17
6111,25.94,77.24,1007.97,84.82,432.88
3803,13.75,40.89,1011.21,82.8,471.42
4637,24.41,73.67,1007.39,86.92,435.56
316,21.33,58.46,1016.17,79.73,445.27
5455,23.33,54.2,1012.47,79.48,440.11
2064,16.69,44.78,1010.41,58.18,456.17
4230,5.95,35.57,1025.84,77.61,487.72
8906,23.33,72.99,1009.33,89.41,440.04
7753,25.42,73.21,1001.91,93.78,432.04
6653,20.54,61.27,1019.6,61.87,451.95
5734,26.25,61.02,1011.47,71.22,436.44
6200,9.44,41.4,1027.64,86.22,473.94
6812,25.33,73.21,1002.19,97.24,433.43
9050,16.48,41.35,1005.61,89.07,465.64
7150,28.37,75.6,1017.48,55.19,439.25
2507,7.4,40.72,1022.56,87.67,484.29
3156,12.73,40.27,1005.68,68.77,475.61
4612,15.72,56.89,1013.35,85.06,456.33
9195,12.0,39.96,1011.73,77.77,471.42
4814,22.18,59.8,1016.77,73.16,453.24
3131,15.89,38.73,1001.45,74.37,465.76
7904,24.71,60.77,1016.67,69.7,443.52
6576,8.38,39.22,1015.03,75.14,478.82
8336,19.38,63.56,1013.13,83.54,452.01
5262,8.27,37.7,1015.09,73.64,479.16
8490,11.71,41.44,1015.37,79.95,474.22
2543,14.44,41.2,1015.96,81.97,469.85
4370,20.06,47.03,1013.66,83.23,461.02
4858,16.14,44.63,1019.44,47.85,463.5
8552,31.74,79.74,1007.07,61.47,431.72
5671,17.79,46.21,1010.38,85.25,448.74
6216,24.49,49.82,1017.09,64.02,451.42
3520,14.12,42.99,1007.13,78.16,468.45
5210,8.46,39.66,1015.14,85.38,484.16
9390,21.8,65.94,1012.02,63.52,448.66
340,26.57,44.57,1007.76,50.39,445.49
1010,22.04,58.05,1013.11,85.22,447.28
6887,25.17,68.08,1012.83,60.87,437.01
7363,14.57,44.45,1021.42,66.23,462.48
1162,19.11,44.85,1014.76,45.86,464.66
8571,27.58,78.05,1010.83,94.98,431.95
1220,5.53,40.64,1020.78,97.25,479.88
648,21.5,44.58,1016.87,57.58,460.2
7096,12.02,40.66,1017.27,96.72,464.5
4427,18.86,50.78,1008.46,91.67,446.7
9244,12.85,40.0,1015.89,68.85,463.74
2744,14.43,38.91,1013.28,70.26,468.83
9009,17.12,58.95,1016.74,90.41,451.67
3228,28.57,62.26,1010.75,62.12,437.41
2470,13.61,42.34,1017.57,91.35,465.65
2869,31.61,75.08,1004.83,42.29,436.67
7616,9.55,39.66,1018.8,74.88,480.74
646,14.67,71.14,1019.84,77.72,458.8
3015,25.64,63.87,1017.14,49.25,444.34
6478,27.53,70.32,1007.75,49.31,433.72
1397,19.69,59.14,1015.99,70.33,448.69
5674,23.45,66.25,1009.1,90.28,443.44
9404,33.45,73.88,1006.23,44.14,435.48
2730,14.53,39.0,1016.48,76.36,464.86
469,19.62,43.56,1012.89,37.6,463.33
1011,13.18,40.03,1017.75,82.29,470.88
4451,7.61,39.37,1015.84,83.73,483.74
979,26.59,59.92,1009.97,70.09,438.22
5874,29.03,67.79,1010.67,55.42,444.09
4264,7.08,39.99,1010.55,91.44,482.83
4704,18.41,49.69,1006.66,80.55,454.97
4292,21.46,46.63,1012.97,71.29,452.1
6868,18.41,65.94,1010.23,84.71,452.66
1866,22.25,66.54,1004.64,89.15,437.19
5369,21.94,50.32,1008.44,86.98,444.89
4802,8.02,41.92,1029.8,92.05,467.21
4843,29.87,69.13,1001.08,72.75,426.47
7104,24.39,60.84,1018.5,61.73,442.72
2140,27.11,48.6,1002.78,53.39,439.4
6285,11.34,41.54,1020.25,75.83,477.24
2508,30.36,68.08,1010.76,51.32,429.97
3285,14.86,37.85,1010.58,86.8,467.71
1670,7.09,43.13,1017.91,92.37,485.04
3269,10.76,44.58,1016.41,79.24,483.54
3960,16.47,44.89,1010.04,82.01,459.69
509,25.98,68.12,1011.36,66.86,439.0
3952,20.02,67.32,1012.05,76.34,445.31
7009,9.47,40.81,1026.44,91.87,479.96
4863,24.58,48.98,1014.96,38.75,459.79
1050,23.21,74.22,1009.68,88.46,440.46
7520,23.17,51.19,1009.5,76.15,441.77
2345,28.42,73.4,1011.39,62.72,438.25
1757,20.96,69.48,1011.04,82.63,444.31
2478,15.19,42.03,1017.38,71.66,462.64
7892,34.18,78.05,1010.71,66.77,432.1
3684,12.65,44.34,1014.74,92.81,473.46
706,23.2,73.17,1012.0,89.92,438.64
2646,9.57,39.82,1013.12,89.15,468.02
2783,31.73,74.67,1016.38,44.51,425.34
9461,22.04,57.32,1012.54,62.17,447.27
4070,23.67,68.67,1006.71,77.22,445.32
8478,13.12,44.21,1019.57,89.29,469.09
1933,20.09,61.27,1020.05,70.71,451.43
920,6.61,36.24,1013.57,91.8,483.12
6401,25.42,75.6,1017.39,77.63,438.24
5143,18.99,59.27,1012.15,89.39,453.4
806,15.67,38.62,1015.76,66.29,463.17
5133,16.74,39.16,1005.68,71.17,460.47
3573,17.83,66.86,1011.65,77.31,456.56
3832,17.7,49.78,1005.19,100.09,451.24
3073,29.03,67.79,1010.86,54.03,445.03
7040,27.33,52.84,1005.88,56.16,438.97
3555,21.38,65.12,1015.73,68.02,448.5
1288,17.85,48.14,1017.16,86.68,451.9
4924,11.3,40.55,1005.97,97.99,476.72
6529,28.32,66.54,1010.28,45.6,436.42
5092,27.37,72.58,1008.16,79.94,428.05
4300,20.3,56.53,1020.27,76.49,454.12
7100,27.04,69.98,1008.5,75.41,433.25
5389,23.83,64.15,1020.93,63.86,447.95
9097,7.61,43.22,1014.8,86.92,478.55
5034,12.77,36.71,1013.29,86.4,475.59
944,19.36,39.54,1008.97,58.92,458.75
566,30.98,67.48,1009.96,58.92,439.39
2780,12.43,41.62,1011.87,80.57,460.61
8083,15.27,56.89,1013.28,86.92,456.72
4679,19.5,40.79,1003.8,89.45,457.09
7925,6.69,36.24,1013.35,91.09,483.82
3963,18.5,47.45,1009.23,83.21,450.22
1486,24.33,49.16,1003.46,61.04,441.2
4512,14.64,42.77,1017.59,79.6,464.27
2825,20.27,63.56,1014.24,86.55,446.93
4978,23.83,71.37,1002.04,64.78,443.29
9537,11.94,44.6,1018.69,85.33,468.53
5334,23.45,69.04,1010.5,80.77,442.48
3774,24.15,63.13,1013.8,92.1,440.15
3670,28.16,70.98,1008.51,72.12,435.04
5196,22.29,56.89,1014.39,84.89,441.9
2423,26.09,60.23,1010.74,60.88,445.88
8802,7.32,41.22,1015.42,97.25,484.21
2493,25.6,73.67,1005.78,84.82,433.25
5037,15.74,71.14,1019.65,65.94,457.29
4986,17.23,41.1,1002.45,68.88,464.18
6603,25.24,66.54,1002.07,81.22,433.86
8779,22.27,48.98,1014.47,49.33,451.74
5859,11.23,43.67,1012.57,72.1,475.41
7013,11.57,44.63,1020.7,91.11,469.64
694,26.26,65.06,1013.58,52.72,440.92
3769,17.67,53.16,1013.59,83.31,457.99
7355,16.5,44.2,1018.94,63.59,458.3
3137,27.77,63.87,1017.97,38.77,444.06
8281,26.68,63.73,1009.7,71.55,439.69
5419,15.25,52.9,1014.86,76.87,463.93
2112,13.61,42.34,1017.78,88.84,466.17
1898,15.93,40.89,1011.57,74.55,468.8
2446,27.11,66.49,1013.71,39.28,435.79
4573,25.63,69.89,1015.17,77.42,434.47
3641,21.63,50.16,1005.7,84.84,448.32
7187,19.05,67.32,1013.2,83.14,447.47
242,27.13,69.45,1013.9,51.16,434.47
7929,21.17,59.8,1016.06,77.73,455.66
9293,31.43,69.89,1014.8,56.22,426.15
7102,21.98,55.5,1017.89,57.9,457.29
1014,24.22,68.51,1013.23,74.96,440.01
2568,21.4,59.21,1017.84,78.01,444.15
3724,10.54,42.02,997.5,99.77,472.64
2384,33.3,68.14,1003.02,53.43,426.88
8856,19.99,40.79,1003.15,87.55,455.28
2948,27.16,47.43,1009.17,45.79,442.85
6321,14.51,49.83,1006.27,91.65,460.45
3610,14.0,43.34,1016.37,85.51,463.99
8157,8.01,40.62,1015.62,86.43,476.22
5006,8.77,40.77,1011.54,89.58,480.56
184,12.36,48.04,1012.8,93.59,468.37
8138,6.63,39.37,1020.33,76.18,489.16
4455,19.82,57.85,1011.58,97.23,447.36
2889,26.15,64.27,1013.03,59.77,439.11
7207,5.62,41.38,1020.91,86.21,490.83
3949,28.44,77.54,1011.73,77.3,433.21
5571,4.0,39.9,1008.46,97.21,490.68
399,10.16,39.3,1019.71,81.21,480.74
6417,12.88,38.53,1010.95,87.16,466.92
4498,27.82,59.15,1012.74,42.78,442.0
903,14.02,44.47,1028.02,68.97,465.93
8391,25.16,43.21,1011.73,88.69,442.29
8893,4.23,38.44,1016.46,76.64,489.0
1215,12.19,40.05,1014.65,85.1,472.68
5190,6.33,39.33,1012.06,93.16,492.22
1877,18.84,67.32,1012.63,81.89,449.21
2451,27.06,70.47,1007.0,72.37,430.82
6026,14.6,42.32,1015.71,77.03,464.67
9362,20.07,42.23,1012.86,74.11,461.25
2533,4.87,42.85,1012.69,94.72,482.05
3128,30.9,73.42,1011.21,65.32,433.44
2406,26.11,70.36,1007.64,70.12,445.37
8903,15.64,43.71,1024.51,78.31,462.55
5973,23.81,60.08,1017.29,62.66,450.33
7158,18.16,39.99,1008.13,68.5,461.16
7514,21.98,48.41,1008.42,84.86,444.6
8113,29.05,71.85,1008.6,78.69,428.39
2758,9.45,41.4,1027.34,86.66,475.49
9054,17.89,42.42,1008.92,65.08,467.59
6221,29.24,74.67,1015.81,59.95,432.61
4173,17.17,44.68,1018.72,83.58,462.53
4205,11.47,40.27,1005.39,77.4,479.44
1517,14.02,41.78,1011.26,48.62,465.87
268,16.97,39.16,1005.7,69.13,458.59
4356,18.96,47.83,1006.15,75.61,454.35
5029,12.6,41.74,1022.13,67.89,474.23
6819,22.06,59.21,1012.84,87.06,442.31
1930,14.87,54.3,1017.17,71.57,462.87
7576,12.41,39.28,1017.08,87.02,473.86
7311,31.28,75.08,1005.39,49.53,438.63
6922,14.98,39.58,1011.78,75.07,467.77
3288,23.55,65.94,1011.76,58.44,443.98
7533,22.43,63.21,1012.06,84.75,447.98
755,16.38,46.97,1013.6,73.67,459.87
2305,10.27,41.44,1017.04,77.09,479.3
9024,24.8,66.51,1016.74,65.72,441.34
2409,14.21,39.16,1016.5,85.09,473.87
2597,9.72,39.66,1018.31,76.07,480.05
7622,13.24,39.16,1016.52,86.66,474.48
2773,22.1,65.94,1009.79,67.57,443.95
6791,11.3,43.14,1019.56,99.83,469.73
4265,30.92,59.57,1010.87,62.43,440.96
3252,10.91,37.92,1008.66,66.53,473.72
637,22.57,62.4,1009.77,86.05,444.69
186,27.32,73.42,1012.07,86.3,432.74
7393,22.11,59.44,1012.82,84.67,448.15
7735,24.27,63.9,1013.5,61.09,450.26
5894,25.32,71.94,1009.94,62.93,435.06
4582,8.97,44.03,1013.16,80.39,474.61
6948,16.26,44.89,1010.48,86.57,456.86
4638,12.68,40.73,1017.66,92.08,465.94
3501,23.36,74.93,1016.57,71.91,443.78
5980,23.46,73.18,1012.07,88.14,438.62
5760,18.04,44.85,1015.13,48.4,463.31
9350,7.87,41.17,1020.33,77.77,486.2
3216,24.67,61.5,1009.06,72.77,437.37
9174,28.37,63.31,1013.18,49.02,437.64
5976,11.63,41.5,1013.6,87.11,477.3
9352,14.39,40.35,1011.33,64.86,472.43
8757,8.27,39.64,1011.0,84.64,479.91
8329,26.85,75.6,1017.43,74.55,433.48
4301,29.99,74.9,1003.84,64.43,435.87
2210,18.91,45.01,1012.9,59.81,456.12
483,31.95,67.17,1007.11,61.58,432.6
1929,9.33,42.49,1008.93,82.59,478.43
7794,29.72,68.08,1010.72,53.46,430.36
2516,7.55,39.22,1014.53,77.76,482.19
8995,31.4,70.32,1011.62,65.01,433.42
1703,10.67,40.56,1022.39,77.92,482.36
442,19.66,42.18,1001.51,95.75,454.46
8424,23.25,56.9,1006.82,76.37,442.76
4351,11.95,42.03,1017.58,90.89,465.2
8171,8.75,40.77,1021.99,86.46,478.85
1644,26.45,69.13,1001.53,89.64,427.5
2557,15.07,43.48,1015.22,57.74,459.96
630,33.6,77.17,1009.01,47.53,430.32
4955,10.27,40.64,1020.63,84.6,474.99
6091,21.63,71.85,1009.44,76.89,434.1
5174,20.32,39.72,1002.0,51.71,458.8
6450,25.11,58.79,1015.99,60.55,442.34
6832,14.12,39.52,1018.41,78.32,465.09
5193,23.64,63.31,1014.5,61.83,440.7
342,14.85,40.8,1025.38,53.29,471.78
9386,16.77,45.01,1013.47,81.42,458.22
548,17.48,44.2,1018.89,61.51,457.15
8878,22.64,58.66,1011.68,60.97,449.79
9206,14.62,44.84,1023.41,85.17,464.51
5780,13.84,44.9,1007.58,63.62,463.27
6157,16.71,40.55,1004.45,81.64,464.13
9182,7.14,39.4,1011.68,91.84,482.82
4819,28.94,68.67,1005.39,75.24,434.65
3919,24.27,60.23,1011.84,77.8,438.99
1020,13.34,41.79,1011.48,86.66,461.12
6582,19.8,67.71,1005.58,69.65,446.03
5069,4.49,38.44,1015.47,76.96,485.78
2279,22.83,58.62,1017.82,69.76,450.96
3720,24.93,47.01,1015.12,64.8,455.39
9378,11.68,39.22,1017.9,57.95,471.8
78,29.63,66.75,1018.08,58.46,433.26
346,21.38,44.05,1005.69,81.66,445.71
3541,15.63,43.02,1012.57,40.32,466.69
428,23.05,65.94,1010.99,69.73,442.39
6168,22.86,47.43,1009.75,61.54,452.53
8663,22.45,63.77,1014.57,87.44,444.26
2078,18.9,60.07,1016.02,71.38,451.5
6926,23.0,60.37,1005.34,83.73,437.6
3848,21.01,58.96,1014.33,61.8,453.88
5004,30.69,69.89,1013.9,42.85,431.01
2653,26.13,71.64,1004.16,87.18,439.73
2290,13.34,40.8,1026.56,64.85,474.47
4021,10.75,40.81,1015.93,79.27,474.71
7099,16.7,46.18,1011.4,95.51,458.05
9393,11.18,37.5,1013.32,74.32,472.02
4769,16.36,44.88,1018.34,76.0,468.53
2186,27.64,75.6,1017.35,54.78,441.04
2442,10.08,43.14,1010.67,85.9,478.73
6029,30.09,69.48,1009.51,53.24,435.2
4502,14.45,44.84,1023.28,82.79,461.0
6952,17.57,44.06,1015.43,72.75,459.73
6219,22.59,65.06,1014.36,62.44,444.6
3106,14.04,44.21,1021.93,86.12,468.64
7442,30.69,73.67,1006.14,60.58,430.45
1350,12.42,41.58,1019.49,86.31,466.05
1379,20.77,52.05,1012.22,45.61,455.02
2082,11.96,43.41,1017.42,79.44,469.34
3921,14.89,35.71,1015.1,55.11,469.37
437,5.7,40.35,1012.18,91.57,488.8
1646,9.07,40.67,1014.41,70.39,484.5
8458,26.76,49.02,1007.96,70.05,439.4
847,28.4,74.93,1013.65,48.6,442.23
8968,9.45,36.71,1024.24,83.28,476.02
8849,20.61,63.86,1015.43,73.86,446.34
5237,12.41,45.87,1004.78,80.02,468.14
1996,11.87,44.6,1018.81,84.68,468.47
8605,25.31,74.33,1015.04,79.88,436.21
4064,32.67,67.83,1007.81,42.16,425.75
1280,4.49,40.27,1012.01,76.5,494.24
1847,29.25,69.13,1010.27,67.35,426.29
272,19.69,56.65,1020.84,72.14,455.07
4862,18.53,63.91,1010.26,97.8,440.64
5817,25.09,65.38,1009.99,54.28,453.58
8141,11.68,40.55,1022.21,85.76,475.13
6271,24.16,65.06,1013.88,58.96,442.32
4765,26.26,63.73,1010.45,70.61,442.18
386,31.98,64.05,1010.49,58.01,439.56
243,26.95,70.8,1009.73,82.95,436.8
6145,25.8,71.58,1010.08,85.14,435.2
6184,25.14,49.02,1007.56,79.02,438.53
496,15.15,53.82,1016.34,62.59,461.6
3449,19.79,44.9,1008.66,72.68,455.59
