,carat,cut,color,clarity,depth,table,x,y,z,price
9101,0.51,Premium,E,VS2,63.0,59.0,5.08,5.05,3.19,1709
9102,0.5,Very Good,F,SI2,62.2,54.0,5.08,5.14,3.18,997
9103,0.3,Good,H,SI1,63.4,58.0,4.26,4.29,2.71,421
9104,1.55,Ideal,F,SI1,61.9,55.0,7.47,7.42,4.61,14220
9105,1.03,Ideal,D,IF,62.0,56.0,6.55,6.44,4.03,17590
9106,0.52,Very Good,H,VS1,61.7,55.0,5.15,5.17,3.19,1659
9107,1.0,Ideal,D,SI1,60.2,57.0,6.54,6.48,3.92,4861
9108,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,13047
9109,1.29,Ideal,I,VS2,62.7,57.0,6.97,6.91,4.35,6509
9110,1.0,Premium,H,VS2,61.3,61.0,6.44,6.38,3.93,5096
9111,0.85,Premium,F,VVS2,61.2,60.0,6.1,6.13,3.74,4530
9112,0.3,Ideal,F,VVS1,61.9,57.0,4.32,4.3,2.67,995
9113,0.71,Very Good,G,VS2,61.8,56.0,5.69,5.74,3.53,2647
9114,1.57,Premium,H,VVS2,62.1,56.0,7.47,7.43,4.63,12098
9115,0.46,Fair,F,SI1,66.3,56.0,4.86,4.79,3.2,984
9116,2.14,Ideal,I,VS2,62.2,57.0,8.22,8.19,5.1,13844
9117,0.32,Premium,H,VS1,60.2,58.0,4.43,4.47,2.68,561
9118,1.2,Very Good,G,IF,60.9,55.0,6.9,6.93,4.21,10497
9119,1.01,Premium,E,SI1,62.4,58.0,6.42,6.37,3.99,4480
9120,0.51,Premium,H,SI1,60.6,59.0,5.17,5.13,3.12,1116
9121,0.41,Premium,G,SI1,61.7,59.0,4.73,4.71,2.91,923
9122,1.2,Premium,J,SI1,60.7,60.0,6.88,6.92,4.19,4514
9123,0.41,Ideal,E,SI1,62.9,57.0,4.76,4.72,2.98,969
9124,0.71,Ideal,F,SI2,61.8,57.0,5.69,5.72,3.53,2667
9125,0.35,Good,D,SI1,57.7,60.0,4.69,4.64,2.69,739
9126,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,1621
9127,0.3,Ideal,H,VVS2,61.0,55.0,4.33,4.34,2.65,577
9128,0.53,Good,E,SI1,63.1,56.0,5.15,5.19,3.26,1355
9129,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1238
9130,1.0,Ideal,E,VS2,62.0,56.0,6.42,6.36,3.96,6261
9131,1.02,Fair,H,I1,61.5,60.0,6.4,6.34,3.92,2999
9132,1.0,Fair,H,SI2,65.2,54.0,6.3,6.22,4.08,2912
9133,1.02,Very Good,D,SI1,62.8,58.0,6.37,6.41,4.01,5733
9134,0.55,Premium,E,SI2,58.4,61.0,5.37,5.31,3.12,1134
9135,1.5,Ideal,I,VS1,60.5,56.0,7.38,7.46,4.49,9533
9136,0.7,Premium,E,IF,62.9,59.0,5.66,5.59,3.4,3403
9137,0.43,Premium,G,VVS1,60.3,58.0,4.91,4.87,2.95,1264
9138,0.31,Ideal,G,IF,61.0,56.0,4.38,4.41,2.68,891
9139,0.3,Premium,D,VVS2,62.4,58.0,4.26,4.3,2.67,752
9140,0.33,Ideal,G,VS1,61.4,54.0,4.48,4.44,2.74,854
9141,0.72,Ideal,E,VVS2,61.7,55.0,5.76,5.78,3.56,4927
9142,0.71,Premium,D,VS2,62.1,60.0,5.68,5.72,3.54,3002
9143,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1239
9144,0.52,Ideal,E,VS2,62.2,54.0,5.13,5.16,3.2,1825
9145,0.91,Premium,E,SI1,62.5,61.0,6.19,6.1,3.84,4434
9146,0.34,Premium,G,VS2,60.2,58.0,4.52,4.55,2.73,596
9147,0.34,Premium,F,VS1,61.5,55.0,4.58,4.49,2.79,1020
9148,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,687
9149,1.01,Good,F,SI1,63.6,58.0,6.37,6.31,4.03,4989
9150,0.33,Ideal,E,VS2,62.3,55.0,4.46,4.43,2.77,928
9151,0.9,Premium,H,VS2,62.7,59.0,6.15,6.1,3.84,4082
9152,1.03,Ideal,I,VS1,61.3,53.0,6.54,6.57,4.01,5181
9153,0.39,Premium,D,VVS2,62.9,58.0,4.66,4.62,2.92,1290
9154,0.31,Ideal,E,VS2,59.8,57.0,4.43,4.46,2.65,695
9155,0.26,Very Good,E,VVS1,62.9,61.0,4.01,4.06,2.54,547
9156,1.01,Good,E,SI2,63.7,58.0,6.36,6.32,4.04,4751
9157,1.61,Ideal,D,VS2,62.0,55.0,7.51,7.5,4.67,18318
9158,0.31,Ideal,F,VVS1,62.1,54.0,4.37,4.39,2.72,840
9159,1.52,Fair,I,I1,67.7,58.0,7.07,7.0,4.76,3745
9160,0.24,Ideal,F,VS1,61.8,54.0,3.99,4.03,2.48,572
9161,1.4,Premium,G,SI2,62.0,60.0,7.16,7.1,4.42,7357
9162,1.05,Fair,I,I1,61.8,66.0,6.48,6.37,3.97,2396
9163,0.8,Fair,G,SI2,67.1,56.0,5.76,5.73,3.85,2400
9164,1.5,Very Good,J,VS2,63.3,57.0,7.2,7.25,4.57,7428
9165,0.76,Premium,E,VS2,60.5,56.0,5.98,5.95,3.61,3447
9166,0.31,Premium,G,VS2,61.7,59.0,4.34,4.31,2.67,698
9167,1.5,Premium,H,VS2,61.6,55.0,7.43,7.37,4.56,10750
9168,0.55,Very Good,D,VS1,59.5,56.0,5.35,5.38,3.19,2251
9169,1.01,Fair,H,SI2,64.5,54.0,6.26,6.15,4.0,3167
9170,0.78,Very Good,H,SI2,63.5,56.0,5.82,5.86,3.71,2265
9171,1.28,Ideal,I,SI2,62.5,59.0,6.88,6.95,4.32,5719
9172,0.4,Premium,F,VS1,60.3,60.0,4.77,4.81,2.89,982
9173,0.32,Ideal,D,VS2,61.6,56.0,4.37,4.4,2.7,758
9174,1.1,Very Good,D,SI1,60.7,55.0,6.71,6.74,4.08,6352
9175,1.6,Ideal,I,SI1,62.4,56.0,7.52,7.48,4.68,9901
9176,0.75,Premium,D,SI1,59.2,58.0,5.96,5.93,3.52,3024
9177,0.31,Premium,G,VS1,62.0,59.0,4.3,4.28,2.66,802
9178,0.74,Very Good,J,SI1,62.2,59.0,5.74,5.81,3.59,1913
9179,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,930
9180,0.44,Ideal,H,SI1,61.9,57.0,4.9,4.92,3.04,733
9181,0.73,Ideal,F,VS1,61.1,57.0,5.8,5.89,3.57,3140
9182,0.31,Good,H,VS2,63.2,57.0,4.32,4.35,2.74,489
9183,0.41,Very Good,J,VS1,60.8,61.0,4.72,4.79,2.89,647
9184,1.52,Very Good,I,SI2,59.8,62.0,7.41,7.47,4.45,7866
9185,0.48,Ideal,E,VVS2,60.7,56.0,5.04,5.08,3.07,2102
9186,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,7223
9187,1.5,Good,D,SI1,63.4,63.0,7.19,7.23,4.57,9718
9188,0.76,Ideal,I,VVS1,62.2,55.0,5.89,5.87,3.66,2753
9189,0.9,Premium,G,SI1,62.2,60.0,6.1,6.16,3.81,3734
9190,1.51,Ideal,H,VS1,60.8,57.0,7.43,7.46,4.53,11856
9191,0.31,Premium,G,VS1,62.1,58.0,4.31,4.36,2.69,542
9192,0.42,Ideal,G,IF,61.6,56.0,4.85,4.86,2.99,1400
9193,0.91,Good,G,VS1,63.4,54.0,6.07,6.24,3.9,4284
9194,1.7,Ideal,J,SI2,60.5,57.0,7.74,7.84,4.71,8505
9195,0.93,Ideal,H,SI1,62.8,56.0,6.19,6.27,3.91,3988
9196,1.02,Very Good,G,VS2,60.5,54.0,6.48,6.57,3.95,6058
9197,0.5,Ideal,E,VS2,60.0,57.0,5.15,5.12,3.08,1746
9198,1.0,Good,F,VS2,63.2,59.0,6.3,6.35,4.0,6183
9199,0.42,Ideal,I,VS2,62.1,56.0,4.78,4.85,2.99,1081
9200,1.01,Fair,G,VS2,65.7,54.0,6.32,6.28,4.14,4072
9201,0.95,Very Good,D,SI1,63.7,55.0,6.2,6.24,3.96,5101
9202,0.31,Very Good,G,VS1,62.9,57.0,4.3,4.32,2.71,625
9203,1.38,Ideal,F,VS2,61.9,55.0,7.16,7.12,4.42,11205
9204,1.04,Premium,I,SI2,62.0,57.0,6.53,6.47,4.03,3774
9205,1.75,Very Good,D,SI1,61.4,60.0,7.76,7.8,4.78,15544
9206,1.1,Very Good,F,SI1,58.9,63.0,6.73,6.78,3.98,5769
9207,0.73,Premium,I,VS2,59.7,59.0,5.94,5.81,3.51,2365
9208,0.4,Premium,G,VVS2,62.7,59.0,4.69,4.72,2.95,982
9209,0.4,Ideal,G,VVS2,61.6,56.0,4.76,4.79,2.94,931
9210,0.59,Ideal,G,VVS2,61.0,57.0,5.44,5.41,3.31,2131
9211,0.6,Very Good,F,VS2,62.1,57.0,5.37,5.39,3.34,1772
9212,0.72,Good,E,VS2,60.8,62.0,5.73,5.78,3.5,3140
9213,1.35,Very Good,I,SI1,59.5,58.0,7.28,7.17,4.3,6573
9214,0.79,Ideal,I,SI2,62.1,56.0,5.92,5.97,3.69,2277
9215,2.02,Good,J,SI2,64.4,60.0,7.87,7.93,5.09,10666
9216,0.33,Premium,E,SI2,59.7,58.0,4.48,4.53,2.69,463
9217,0.4,Very Good,D,VVS2,62.6,55.0,4.7,4.72,2.95,1168
9218,1.51,Good,E,SI1,60.4,61.0,7.33,7.37,4.44,10088
9219,0.72,Ideal,I,VS2,61.2,57.0,5.75,5.79,3.53,2650
9220,1.71,Premium,I,VS1,60.3,62.0,7.76,7.7,4.66,10055
9221,1.5,Good,G,I1,57.4,62.0,7.56,7.39,4.29,3179
9222,0.9,Good,H,SI2,64.5,58.0,6.0,5.96,3.86,3627
9223,1.01,Good,F,SI2,58.2,61.0,6.47,6.53,3.78,4140
9224,0.67,Good,F,SI1,60.2,61.0,5.64,5.69,3.41,1897
9225,0.55,Premium,G,SI1,62.1,56.0,5.28,5.22,3.26,1321
9226,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1031
9227,0.71,Ideal,I,SI1,62.0,54.0,5.72,5.75,3.55,2319
9228,0.35,Ideal,E,VS1,62.3,56.0,4.52,4.5,2.81,1063
9229,2.02,Ideal,I,SI1,62.3,57.0,8.07,8.11,5.04,15785
9230,0.5,Very Good,E,VS2,63.4,58.0,5.06,5.04,3.2,1629
9231,0.4,Ideal,H,VVS1,61.4,57.0,4.81,4.74,2.93,1088
9232,0.5,Premium,G,VS1,59.4,60.0,5.17,5.13,3.06,1746
9233,0.3,Ideal,G,VVS1,61.6,58.0,4.31,4.32,2.66,764
9234,0.3,Ideal,E,VVS1,62.3,55.0,4.31,4.32,2.69,862
9235,0.9,Good,E,VS2,64.0,58.0,6.02,6.07,3.87,4278
9236,0.7,Ideal,E,SI1,61.1,56.0,5.75,5.78,3.52,3330
9237,0.33,Ideal,F,VVS2,60.9,57.0,4.46,4.51,2.73,761
9238,0.71,Good,H,SI1,63.5,57.0,5.63,5.67,3.59,2096
9239,0.73,Good,F,VVS2,59.5,61.0,5.8,5.83,3.46,3616
9240,1.51,Very Good,F,VS2,61.1,59.0,7.32,7.37,4.49,14165
9241,0.33,Ideal,D,VS2,61.5,56.0,4.47,4.5,2.76,940
9242,0.3,Good,H,VS1,63.3,56.0,4.26,4.3,2.71,526
9243,1.04,Ideal,I,SI1,61.2,56.0,6.53,6.55,4.0,4846
9244,1.05,Ideal,E,SI1,60.7,55.0,6.62,6.67,4.03,6316
9245,0.78,Premium,E,VS1,62.5,57.0,5.94,5.9,3.7,3444
9246,0.7,Ideal,E,VS1,62.1,56.0,5.7,5.66,3.53,3472
9247,0.32,Ideal,G,VS1,60.7,56.0,4.46,4.43,2.7,773
9248,0.36,Very Good,G,VVS2,61.7,56.0,4.56,4.58,2.82,753
9249,0.34,Premium,H,VS2,62.4,60.0,4.44,4.41,2.76,689
9250,0.33,Ideal,E,VVS2,61.2,56.0,4.44,4.48,2.73,814
9251,0.4,Very Good,H,SI1,62.8,59.0,4.67,4.69,2.94,666
9252,0.53,Very Good,F,IF,59.6,58.0,5.28,5.32,3.16,2395
9253,1.5,Ideal,H,SI2,62.4,58.0,7.29,7.26,4.54,8471
9254,1.73,Ideal,J,SI1,62.6,57.0,7.69,7.65,4.8,6927
9255,0.31,Ideal,D,VVS2,61.6,56.0,4.34,4.38,2.69,766
9256,0.77,Good,E,SI2,64.1,56.0,5.84,5.77,3.72,2005
9257,0.35,Ideal,D,VVS1,62.0,54.0,4.56,4.57,2.83,1266
9258,1.91,Ideal,G,SI2,62.2,55.0,7.94,7.9,4.93,12816
9259,0.82,Ideal,D,SI1,61.9,56.0,5.99,6.02,3.72,4113
9260,0.36,Ideal,E,SI1,62.4,55.0,4.55,4.58,2.85,631
9261,1.51,Very Good,F,VS1,62.6,57.0,7.25,7.29,4.55,14976
9262,0.38,Premium,I,SI2,62.7,58.0,4.61,4.57,2.88,641
9263,0.23,Very Good,F,VVS1,60.1,57.0,4.0,4.02,2.41,465
9264,2.22,Very Good,I,SI2,62.9,59.0,8.2,8.24,5.17,15047
9265,1.02,Premium,F,VS1,60.5,56.0,6.61,6.52,3.97,7197
9266,1.5,Premium,I,SI2,61.2,59.0,7.39,7.36,4.51,7476
9267,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,969
9268,0.33,Good,E,SI1,63.8,55.0,4.38,4.36,2.79,743
9269,0.41,Ideal,F,VS2,61.8,57.0,4.79,4.75,2.95,1107
9270,0.34,Premium,F,VS2,59.2,60.0,4.56,4.6,2.71,686
9271,0.53,Premium,E,VS2,60.9,60.0,5.22,5.16,3.16,1813
9272,0.7,Ideal,I,VVS2,62.1,56.0,5.65,5.71,3.53,2353
9273,0.31,Premium,D,VVS1,62.7,58.0,4.3,4.31,2.7,882
9274,0.3,Very Good,G,VVS2,61.6,60.0,4.24,4.27,2.62,684
9275,0.31,Ideal,H,IF,60.8,56.0,4.42,4.4,2.68,1081
9276,0.54,Premium,F,VS2,62.4,58.0,5.25,5.2,3.26,1691
9277,0.53,Premium,H,SI1,60.9,60.0,5.26,5.19,3.18,1193
9278,0.78,Ideal,G,SI2,62.1,54.0,5.92,5.94,3.68,2561
9279,0.9,Good,D,SI1,64.4,60.0,5.95,6.0,3.85,4117
9280,1.06,Premium,F,VS2,62.2,57.0,6.58,6.53,4.08,6947
9281,0.43,Premium,G,VVS1,62.2,58.0,4.78,4.83,2.99,1207
9282,0.59,Ideal,E,VVS2,61.8,57.0,5.35,5.4,3.32,3026
9283,0.41,Ideal,H,VVS1,62.7,54.0,4.78,4.79,3.0,1043
9284,0.64,Very Good,G,VS2,62.7,59.0,5.44,5.5,3.43,1873
9285,1.51,Good,D,SI2,64.1,61.0,7.18,7.14,4.59,8706
9286,0.9,Ideal,G,SI1,60.8,58.0,6.2,6.29,3.8,4008
9287,0.54,Premium,E,SI1,62.2,61.0,5.24,5.15,3.23,1375
9288,0.53,Ideal,G,VVS2,61.4,57.0,5.17,5.2,3.18,2250
9289,1.59,Fair,I,SI2,65.2,58.0,7.28,7.24,4.73,7080
9290,0.71,Very Good,G,SI1,62.3,57.0,5.7,5.76,3.57,2104
9291,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,7812
9292,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,6196
9293,0.32,Ideal,F,VVS1,61.8,55.0,4.41,4.36,2.71,990
9294,0.33,Ideal,G,VS2,62.8,54.0,4.42,4.4,2.77,743
9295,0.87,Ideal,D,SI1,62.6,56.0,6.17,6.08,3.84,4108
9296,0.43,Ideal,F,VS1,61.4,56.0,4.87,4.9,3.0,1235
9297,1.55,Ideal,I,VS1,61.9,55.0,7.46,7.43,4.61,11067
9298,0.74,Good,E,VS1,63.1,58.0,5.73,5.75,3.62,2824
9299,0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,657
9300,2.04,Ideal,I,SI1,61.0,57.0,8.18,8.21,5.0,16718
9301,0.83,Fair,I,VS2,64.9,58.0,5.9,5.84,3.81,2577
9302,0.85,Premium,D,SI2,60.5,60.0,6.11,6.06,3.68,2737
9303,0.31,Very Good,D,SI1,63.4,58.0,4.35,4.32,2.75,732
9304,1.2,Good,G,VS1,63.6,58.0,6.59,6.56,4.18,8387
9305,0.35,Ideal,D,VS1,63.0,57.0,4.51,4.48,2.83,990
9306,1.16,Ideal,D,SI1,62.0,56.0,6.76,6.73,4.18,5911
9307,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,5943
9308,1.51,Premium,I,VVS2,62.1,58.0,7.29,7.32,4.54,9328
9309,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,689
9310,1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,5095
9311,0.77,Very Good,G,VS2,62.8,59.0,5.81,5.84,3.66,3124
9312,1.03,Premium,G,SI1,61.6,59.0,6.53,6.5,4.01,4900
9313,1.01,Very Good,G,SI2,62.1,61.0,6.27,6.38,3.93,3966
9314,0.59,Very Good,I,VVS1,62.8,58.0,5.3,5.34,3.34,1709
9315,0.53,Ideal,H,VS2,62.6,57.0,5.17,5.15,3.23,1412
9316,0.9,Very Good,F,SI1,58.0,63.0,6.33,6.25,3.65,4435
9317,0.3,Ideal,E,VVS1,62.8,54.0,4.27,4.3,2.69,838
9318,0.73,Ideal,E,VS2,62.4,57.0,5.75,5.79,3.6,3201
9319,0.78,Premium,I,SI1,60.8,60.0,5.97,5.94,3.62,2377
9320,0.55,Ideal,J,SI1,60.9,57.0,5.24,5.3,3.21,1100
9321,0.31,Premium,H,VS2,62.5,54.0,4.39,4.35,2.73,628
9322,0.23,Ideal,G,VS1,61.9,54.0,3.93,3.95,2.44,404
9323,0.73,Very Good,I,VS2,62.2,57.0,5.75,5.76,3.58,2369
9324,0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
9325,0.92,Ideal,I,SI1,61.7,56.0,6.2,6.23,3.83,4457
9326,0.32,Ideal,F,VVS1,62.3,55.0,4.37,4.4,2.73,854
9327,0.75,Ideal,I,VS1,61.9,54.1,5.82,5.85,3.61,2564
9328,0.24,Very Good,E,VVS1,60.6,59.0,4.0,4.02,2.43,521
9329,0.42,Ideal,D,SI1,61.9,57.0,4.82,4.77,2.97,1040
9330,1.2,Very Good,I,SI1,63.1,61.0,6.65,6.58,4.18,4301
9331,1.5,Very Good,I,VS2,60.8,58.0,7.36,7.42,4.49,9804
9332,0.32,Very Good,G,SI1,60.9,56.0,4.41,4.45,2.7,477
9333,0.51,Very Good,E,VVS2,60.0,58.0,5.19,5.21,3.12,2062
9334,1.55,Ideal,F,VS2,62.6,57.0,7.35,7.39,4.61,14185
9335,1.32,Very Good,H,SI1,62.3,57.0,7.04,6.99,4.37,7270
9336,0.32,Premium,E,IF,61.6,58.0,4.38,4.39,2.7,1095
9337,1.11,Premium,J,SI1,59.5,58.0,6.89,6.77,4.07,3524
9338,1.01,Very Good,D,SI1,62.1,59.0,6.37,6.41,3.97,6630
9339,0.99,Premium,F,VS2,62.6,55.0,6.5,6.35,4.02,5893
9340,0.91,Good,H,SI1,58.2,59.0,6.36,6.4,3.71,3855
9341,1.01,Ideal,E,SI2,61.6,58.0,6.45,6.5,3.99,4668
9342,0.71,Ideal,G,VS2,61.3,56.0,5.75,5.71,3.51,2803
9343,0.51,Ideal,D,VS1,62.4,57.0,5.09,5.13,3.19,1779
9344,1.1,Ideal,H,SI2,61.9,56.0,6.65,6.63,4.11,4250
9345,0.39,Good,G,VS2,63.7,53.0,4.67,4.62,2.96,942
9346,1.02,Very Good,G,VS1,62.0,59.0,6.39,6.45,3.98,6126
9347,0.38,Ideal,H,VVS2,61.6,56.0,4.67,4.72,2.89,794
9348,0.3,Good,G,IF,63.5,55.0,4.26,4.28,2.71,895
9349,1.0,Ideal,J,VS1,62.3,56.0,6.43,6.38,3.99,4144
9350,1.22,Premium,I,VS2,62.3,59.0,6.79,6.83,4.24,5832
9351,2.66,Good,H,SI2,63.8,57.0,8.71,8.65,5.54,16239
9352,0.36,Ideal,F,IF,61.4,56.0,4.57,4.61,2.82,1063
9353,1.0,Premium,F,SI1,61.8,58.0,6.44,6.37,3.96,5151
9354,0.9,Good,D,SI1,63.6,63.0,6.03,6.07,3.85,3755
9355,1.02,Premium,J,SI2,62.6,60.0,6.42,6.39,4.01,3599
9356,1.24,Fair,H,SI2,65.0,54.0,6.76,6.73,4.38,5208
9357,0.31,Ideal,F,IF,62.1,55.0,4.34,4.35,2.7,979
9358,0.7,Ideal,G,VVS2,62.1,53.0,5.71,5.75,3.56,2895
9359,2.14,Good,I,SI2,63.8,57.0,8.17,8.14,5.2,14452
9360,0.57,Ideal,G,VS1,60.3,57.0,5.4,5.42,3.26,1876
9361,0.71,Very Good,D,SI1,61.0,58.0,5.71,5.87,3.53,2683
9362,0.33,Ideal,D,VS2,61.8,55.0,4.43,4.44,2.74,692
9363,1.02,Very Good,J,SI2,63.3,56.0,6.38,6.42,4.05,3745
9364,1.02,Premium,G,SI1,58.9,59.0,6.59,6.55,3.87,5226
9365,0.7,Ideal,H,SI1,62.5,55.0,5.69,5.71,3.56,2294
9366,1.01,Good,F,VS2,63.6,59.0,6.32,6.36,4.03,5988
9367,0.72,Very Good,H,SI2,62.9,57.0,5.64,5.68,3.56,1970
9368,0.37,Very Good,E,VS2,58.9,61.0,4.66,4.68,2.75,811
9369,1.59,Good,G,SI1,63.8,56.0,7.41,7.34,4.71,8441
9370,0.23,Very Good,F,VVS2,61.7,55.0,3.99,4.05,2.48,498
9371,1.02,Premium,F,VS2,63.0,60.0,6.41,6.35,4.02,5704
9372,0.71,Ideal,E,SI1,61.7,55.0,5.73,5.77,3.55,3376
9373,0.56,Premium,E,SI1,61.5,60.0,5.27,5.3,3.25,1755
9374,0.6,Premium,E,VS2,59.9,61.0,5.53,5.48,3.3,1915
9375,1.5,Good,E,SI2,63.0,59.0,7.18,7.24,4.54,8910
9376,0.7,Very Good,G,VS1,62.8,58.0,5.62,5.68,3.55,2613
9377,1.21,Ideal,H,VVS2,61.1,56.0,6.85,6.89,4.2,9290
9378,0.71,Premium,E,VS2,62.2,59.0,5.71,5.61,3.52,3062
9379,1.27,Premium,F,VS1,60.3,58.0,7.06,7.04,4.25,10028
9380,1.05,Premium,H,SI1,61.3,58.0,6.52,6.47,3.98,5228
9381,0.31,Very Good,H,VVS1,61.2,56.0,4.37,4.39,2.68,651
9382,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1180
9383,0.71,Ideal,E,SI2,61.7,57.0,5.72,5.76,3.54,2370
9384,0.9,Good,H,SI1,58.9,61.0,6.27,6.36,3.72,3734
9385,0.52,Very Good,E,SI1,60.8,56.0,5.17,5.2,3.15,1343
9386,1.52,Ideal,G,VVS1,61.4,57.0,7.38,7.4,4.54,16343
9387,1.03,Very Good,H,SI1,61.4,57.0,6.45,6.54,3.99,4879
9388,0.91,Ideal,E,SI1,61.2,58.0,6.24,6.3,3.84,4513
9389,0.56,Ideal,G,VVS1,62.0,56.0,5.28,5.3,3.28,2202
9390,2.29,Ideal,J,SI2,62.3,57.0,8.39,8.43,5.24,13200
9391,1.01,Ideal,H,SI2,62.8,56.0,6.38,6.45,4.03,4119
9392,1.69,Good,E,VS1,63.8,56.0,7.51,7.57,4.81,17400
9393,0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,715
9394,0.62,Very Good,I,VVS1,63.1,58.0,5.4,5.44,3.42,1871
9395,0.4,Very Good,H,VS2,59.1,61.0,4.81,4.84,2.85,737
9396,0.92,Good,E,VS2,58.9,57.0,6.35,6.38,3.75,4406
9397,0.98,Fair,F,SI2,61.6,66.0,6.46,6.24,3.92,2958
9398,0.58,Good,G,SI1,63.5,56.0,5.28,5.34,3.37,1295
9399,0.4,Good,D,VS2,63.2,57.0,4.65,4.71,2.96,786
9400,1.01,Very Good,F,VS1,62.8,58.0,6.32,6.39,3.99,6999
9401,0.39,Very Good,F,VS2,58.8,59.0,4.8,4.83,2.83,821
9402,0.26,Ideal,E,VVS2,62.9,58.0,4.02,4.06,2.54,554
9403,0.52,Very Good,G,SI1,62.8,61.0,5.11,5.14,3.22,1244
9404,0.4,Premium,D,SI1,60.3,62.0,4.75,4.7,2.85,924
9405,1.53,Premium,I,SI1,62.9,59.0,7.36,7.32,4.62,8911
9406,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,2100
9407,0.71,Very Good,G,VS2,60.4,61.0,5.77,5.81,3.5,2492
9408,0.5,Very Good,E,VS2,61.3,58.0,5.06,5.12,3.12,1624
9409,0.7,Very Good,F,SI2,63.2,59.0,5.66,5.61,3.56,1792
9410,0.43,Very Good,D,VS2,59.1,58.0,4.92,4.96,2.92,931
9411,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,645
9412,0.33,Very Good,H,IF,61.7,59.0,4.43,4.45,2.74,787
9413,0.42,Very Good,H,VVS1,63.9,56.0,4.73,4.75,3.03,1042
9414,0.62,Ideal,I,VVS1,61.1,55.0,5.52,5.57,3.39,2207
9415,0.71,Ideal,E,VS2,62.0,55.0,5.7,5.75,3.55,3247
9416,0.91,Premium,H,VVS1,62.5,59.0,6.16,6.19,3.86,5032
9417,1.01,Good,F,SI2,63.9,54.0,6.33,6.44,4.08,4416
9418,0.31,Ideal,D,VS2,62.5,56.0,4.32,4.29,2.69,942
9419,0.71,Ideal,D,SI1,61.7,57.0,5.75,5.7,3.53,2863
9420,1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,4140
9421,0.23,Very Good,D,VVS2,62.5,58.0,3.89,3.92,2.44,492
9422,0.5,Very Good,E,VS1,62.7,56.0,5.09,5.12,3.2,1675
9423,0.91,Fair,D,SI1,65.2,57.0,6.08,6.04,3.95,3730
9424,0.73,Premium,I,SI2,59.2,58.0,5.9,5.85,3.47,1744
9425,2.02,Premium,I,VS2,59.6,60.0,8.2,8.25,4.9,16709
9426,0.59,Ideal,G,VS1,61.3,55.0,5.42,5.44,3.33,2129
9427,0.33,Ideal,D,VS2,61.9,57.0,4.42,4.47,2.75,781
9428,0.91,Premium,I,SI1,60.8,59.0,6.23,6.2,3.78,2475
9429,0.75,Very Good,E,VS2,62.3,56.0,5.79,5.84,3.62,3365
9430,0.91,Very Good,D,SI1,62.8,58.0,6.16,6.19,3.88,5033
9431,1.05,Premium,G,SI2,61.3,58.0,6.55,6.6,4.03,4241
9432,1.03,Premium,I,SI1,62.0,58.0,6.46,6.41,3.99,3749
9433,1.5,Good,H,VS2,64.0,58.0,7.14,7.17,4.58,9620
9434,1.04,Ideal,F,SI2,61.2,57.0,6.54,6.6,4.02,4740
9435,0.4,Very Good,E,VS1,62.6,56.0,4.67,4.72,2.94,1053
9436,0.34,Ideal,D,VS2,62.1,55.0,4.49,4.46,2.78,1033
9437,0.42,Ideal,G,VS1,61.8,57.0,4.79,4.82,2.97,921
9438,0.3,Very Good,G,VVS2,63.3,57.0,4.27,4.23,2.69,878
9439,0.33,Premium,H,VS1,61.9,58.0,4.43,4.45,2.75,579
9440,1.01,Very Good,F,VS2,63.5,58.0,6.35,6.32,4.02,5650
9441,0.27,Premium,G,VS2,62.4,59.0,4.11,4.13,2.57,397
9442,1.17,Ideal,J,SI1,62.3,55.0,6.74,6.77,4.21,4883
9443,1.51,Premium,F,SI1,62.2,59.0,7.34,7.3,4.55,11607
9444,0.3,Very Good,F,SI2,63.3,55.0,4.33,4.29,2.73,506
9445,0.69,Ideal,G,SI1,62.4,56.0,5.66,5.69,3.55,2297
9446,0.91,Good,E,SI1,63.5,57.0,6.07,6.11,3.87,4211
