,carat,cut,color,clarity,depth,table,x,y,z,price
7155,1.01,Ideal,E,SI1,62.1,54.0,6.5,6.41,4.01,5599
7156,1.0,Premium,F,SI1,62.7,59.0,6.36,6.4,4.0,5197
7157,0.5,Ideal,F,SI1,62.7,57.0,5.09,5.06,3.18,1378
7158,0.4,Premium,F,VS2,59.7,58.0,4.79,4.83,2.87,842
7159,1.5,Very Good,H,VVS1,63.8,57.0,7.17,7.21,4.59,11654
7160,0.9,Premium,D,SI1,62.8,59.0,6.18,6.14,3.87,4612
7161,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,791
7162,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1248
7163,1.01,Premium,G,VS2,60.7,60.0,6.49,6.45,3.93,5864
7164,0.33,Premium,D,SI2,62.1,58.0,4.4,4.43,2.74,492
7165,1.01,Ideal,F,VS1,61.7,59.0,6.44,6.42,3.97,7056
7166,1.21,Ideal,I,VS1,60.3,60.0,6.89,6.93,4.17,6279
7167,0.32,Ideal,H,VS2,61.3,55.0,4.44,4.4,2.71,648
7168,1.03,Ideal,D,VS2,62.0,54.8,6.47,6.51,4.02,7697
7169,0.61,Premium,I,VS2,61.8,56.0,5.44,5.41,3.35,1438
7170,0.2,Premium,E,VS2,59.8,62.0,3.79,3.77,2.26,367
7171,0.5,Very Good,G,SI1,60.8,63.0,5.08,5.11,3.1,1171
7172,0.34,Premium,D,SI1,59.7,59.0,4.54,4.57,2.72,626
7173,1.5,Very Good,D,SI1,62.0,63.0,7.27,7.31,4.52,11933
7174,0.43,Good,G,VS2,61.8,60.7,4.8,4.84,2.99,891
7175,0.36,Ideal,G,VVS1,60.9,55.0,4.64,4.68,2.84,1056
7176,1.22,Premium,E,SI2,62.1,56.0,6.89,6.83,4.26,4974
7177,0.38,Ideal,E,SI1,62.1,55.0,4.64,4.67,2.89,685
7178,0.52,Ideal,F,VS1,61.3,56.0,5.19,5.22,3.19,2123
7179,0.73,Premium,F,VS1,60.7,61.0,5.79,5.75,3.5,3211
7180,0.55,Premium,E,VS2,60.5,58.0,5.32,5.26,3.2,1881
7181,0.32,Ideal,F,VS2,62.1,57.0,4.38,4.35,2.71,828
7182,0.71,Ideal,G,VS2,62.1,57.0,5.71,5.63,3.52,2587
7183,3.0,Fair,I,SI2,64.8,59.0,8.93,8.73,5.72,16970
7184,1.11,Ideal,I,SI1,62.3,56.0,6.59,6.64,4.12,4645
7185,0.61,Very Good,D,SI1,58.5,58.0,5.54,5.64,3.27,1828
7186,0.5,Premium,F,VVS2,61.9,58.0,5.1,5.07,3.15,2160
7187,0.52,Premium,G,VVS2,61.1,59.0,5.2,5.15,3.16,2012
7188,0.57,Ideal,D,VS2,61.8,55.0,5.32,5.34,3.29,1981
7189,0.59,Ideal,F,VVS1,62.4,56.0,5.36,5.38,3.35,2625
7190,1.08,Premium,F,SI1,61.3,57.0,6.63,6.58,4.05,5836
7191,0.31,Very Good,H,VS2,63.2,57.0,4.35,4.32,2.74,628
7192,0.4,Ideal,F,VVS1,61.7,57.0,4.72,4.75,2.92,1128
7193,1.23,Very Good,G,VVS1,61.2,55.8,6.9,6.94,4.23,11081
7194,0.71,Premium,E,VS2,62.2,59.0,5.79,5.76,3.59,3101
7195,1.79,Premium,J,SI1,60.9,60.0,7.79,7.83,4.76,9205
7196,1.31,Premium,I,SI2,63.0,58.0,6.97,6.93,4.38,5612
7197,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,571
7198,1.0,Premium,E,SI1,62.8,59.0,6.4,6.3,3.99,4805
7199,1.03,Ideal,I,SI1,62.2,58.0,6.45,6.41,4.0,4434
7200,0.3,Ideal,D,VS2,62.3,56.0,4.27,4.3,2.67,710
7201,1.05,Premium,F,SI1,61.6,57.0,6.56,6.53,4.03,5557
7202,2.02,Very Good,H,SI2,62.3,58.0,7.97,8.04,4.99,15064
7203,2.01,Premium,I,SI2,63.0,56.0,8.05,7.96,5.05,11312
7204,1.0,Premium,E,SI1,60.8,60.0,6.45,6.42,3.91,5470
7205,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,15877
7206,1.01,Ideal,G,SI2,61.0,56.0,6.48,6.54,3.97,4383
7207,0.33,Ideal,E,SI1,62.0,54.0,4.43,4.41,2.74,743
7208,1.01,Premium,H,SI1,60.4,60.0,6.55,6.47,3.93,4977
7209,0.71,Ideal,D,VS2,62.0,57.0,5.69,5.73,3.54,3153
7210,0.31,Good,E,SI1,63.1,55.0,4.33,4.36,2.74,544
7211,0.51,Premium,H,SI1,60.4,58.0,5.21,5.19,3.14,1195
7212,1.16,Very Good,G,VVS2,62.3,59.0,6.69,6.72,4.18,8361
7213,1.2,Very Good,E,VS2,60.6,56.0,6.85,6.87,4.16,9529
7214,1.5,Good,G,VS1,63.8,59.0,7.16,7.22,4.59,11524
7215,0.9,Very Good,G,VS2,60.5,60.0,6.2,6.24,3.76,4296
7216,0.51,Very Good,J,VS2,62.5,56.0,5.08,5.12,3.19,1047
7217,0.77,Very Good,I,VS2,62.4,63.0,5.84,5.8,3.63,2162
7218,0.56,Very Good,I,VVS1,62.4,56.0,5.24,5.28,3.28,1580
7219,1.51,Premium,H,SI2,62.1,58.0,7.34,7.2,4.52,7340
7220,1.01,Premium,G,SI2,62.1,61.0,6.38,6.27,3.93,4038
7221,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,6115
7222,0.43,Ideal,I,VVS1,60.6,57.0,4.88,4.94,2.97,1120
7223,0.41,Premium,H,VS1,62.8,59.0,4.73,4.64,2.94,1033
7224,0.31,Ideal,F,VVS2,62.4,55.0,4.36,4.33,2.71,977
7225,1.2,Very Good,H,VS1,62.0,57.0,6.77,6.81,4.21,6177
7226,0.63,Good,H,IF,59.3,62.0,5.66,5.7,3.37,2404
7227,0.3,Very Good,D,VVS2,63.0,56.0,4.29,4.31,2.71,754
7228,0.87,Ideal,G,VS2,61.8,56.0,6.11,6.13,3.78,4899
7229,0.32,Premium,H,VVS1,61.4,58.0,4.37,4.42,2.7,730
7230,0.4,Ideal,G,VS2,61.2,57.0,4.73,4.78,2.91,807
7231,0.3,Ideal,E,VVS1,60.5,57.0,4.34,4.39,2.64,895
7232,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2787
7233,0.45,Premium,G,VVS2,61.4,61.0,4.95,4.89,3.02,1181
7234,1.06,Premium,H,VS2,61.1,59.0,6.58,6.51,4.0,5152
7235,0.42,Very Good,G,SI1,63.2,57.0,4.79,4.77,3.02,945
7236,1.01,Very Good,G,SI2,62.0,58.0,6.37,6.41,3.96,4249
7237,0.52,Ideal,E,VS1,61.8,55.0,5.17,5.22,3.21,1844
7238,0.73,Premium,D,SI1,61.7,55.0,5.84,5.82,3.6,2821
7239,3.05,Premium,E,I1,60.9,58.0,9.26,9.25,5.66,10453
7240,0.36,Ideal,J,VS2,61.5,55.0,4.6,4.63,2.84,459
7241,0.53,Ideal,G,VVS2,60.4,56.0,5.29,5.24,3.18,2051
7242,2.47,Ideal,J,SI2,62.1,57.0,8.64,8.57,5.34,15430
7243,1.54,Premium,I,SI1,60.9,59.0,7.42,7.46,4.53,8258
7244,1.32,Ideal,I,SI1,62.2,57.0,7.07,7.01,4.38,6431
7245,1.25,Ideal,E,VS2,60.7,56.0,6.97,6.99,4.24,11422
7246,1.5,Premium,G,VS2,62.9,54.0,7.31,7.26,4.58,12308
7247,0.7,Premium,G,VS1,61.4,59.0,5.59,5.74,3.51,2512
7248,1.02,Good,E,SI2,63.4,57.0,6.41,6.43,4.07,4712
7249,0.31,Ideal,F,SI1,60.5,57.0,4.4,4.43,2.67,516
7250,0.47,Ideal,I,VVS1,61.0,56.0,5.02,5.04,3.07,1050
7251,0.36,Very Good,G,VS1,60.7,57.1,4.57,4.65,2.79,821
7252,0.52,Premium,G,VS1,61.2,60.0,5.13,5.19,3.16,1689
7253,0.43,Premium,H,SI1,59.0,58.0,4.96,4.93,2.92,919
7254,0.51,Ideal,J,SI1,62.5,56.0,5.06,5.12,3.18,988
7255,0.58,Good,E,SI1,59.3,64.0,5.48,5.42,3.23,1287
7256,0.81,Premium,F,SI1,60.3,59.0,5.98,6.05,3.63,3097
7257,1.56,Premium,H,VS2,62.2,58.0,7.41,7.44,4.62,10424
7258,0.26,Ideal,E,VVS2,62.2,56.0,4.12,4.15,2.57,599
7259,0.31,Ideal,G,SI1,62.2,55.0,4.36,4.35,2.71,593
7260,0.5,Good,G,VS1,59.8,63.0,5.12,5.15,3.07,1645
7261,0.33,Good,I,SI1,63.6,57.0,4.42,4.39,2.8,572
7262,0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,566
7263,0.96,Premium,I,SI1,61.3,58.0,6.39,6.3,3.89,2866
7264,0.33,Ideal,E,VVS2,61.0,54.0,4.49,4.52,2.75,741
7265,0.34,Ideal,D,IF,62.1,57.0,4.52,4.46,2.79,2346
7266,0.32,Ideal,F,VS2,61.4,57.0,4.4,4.43,2.71,660
7267,0.73,Ideal,G,VVS1,61.3,56.0,5.79,5.82,3.56,3667
7268,1.01,Good,G,SI2,62.8,57.0,6.3,6.34,3.97,3852
7269,1.52,Fair,H,SI1,61.2,60.0,7.39,7.29,4.49,8818
7270,0.28,Very Good,E,VVS2,62.0,56.0,4.22,4.3,2.63,544
7271,0.39,Ideal,I,IF,60.8,56.0,4.73,4.75,2.88,865
7272,0.58,Very Good,E,SI2,63.5,60.0,5.24,5.28,3.34,1265
7273,0.71,Premium,F,SI1,62.7,58.0,5.74,5.68,3.58,2381
7274,0.41,Premium,G,VS2,62.4,58.0,4.76,4.72,2.96,1061
7275,1.0,Very Good,E,IF,63.1,56.0,6.32,6.39,4.01,10954
7276,1.0,Premium,E,SI2,59.9,55.0,6.48,6.4,3.86,3612
7277,0.56,Ideal,E,VS2,60.9,56.0,5.32,5.35,3.25,1819
7278,1.08,Fair,E,SI2,64.9,60.0,6.43,6.39,4.16,3861
7279,0.33,Ideal,I,VVS2,62.4,57.0,4.41,4.44,2.76,579
7280,1.06,Ideal,H,SI1,62.7,57.0,6.53,6.48,4.08,4196
7281,0.32,Ideal,F,VVS1,61.4,56.0,4.42,4.38,2.7,990
7282,0.24,Very Good,F,VVS1,62.2,57.0,3.97,4.0,2.48,608
7283,1.51,Premium,F,SI1,60.6,61.0,7.41,7.37,4.48,11957
7284,0.41,Ideal,E,VS1,62.7,55.0,4.72,4.76,2.97,1079
7285,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,803
7286,0.38,Ideal,E,VS1,60.7,56.0,4.7,4.72,2.86,933
7287,1.14,Very Good,G,SI2,62.4,60.0,6.6,6.67,4.14,4875
7288,1.02,Very Good,H,SI1,61.0,59.0,6.48,6.53,3.97,5455
7289,1.07,Premium,D,VS2,61.3,59.0,6.61,6.53,4.03,7751
7290,1.55,Premium,I,SI1,62.5,60.0,7.35,7.33,4.59,9027
7291,1.13,Premium,H,SI1,62.3,58.0,6.67,6.68,4.16,5101
7292,1.18,Good,D,SI2,59.7,61.0,6.83,6.88,4.09,5871
7293,1.35,Ideal,J,VS2,61.4,57.0,7.13,7.1,4.37,5969
7294,0.7,Very Good,H,SI1,62.1,59.0,5.62,5.66,3.5,2213
7295,1.01,Ideal,H,SI2,62.8,56.0,6.38,6.45,4.03,4119
7296,1.01,Premium,G,SI2,61.9,59.0,6.46,6.39,3.98,4327
7297,0.5,Ideal,F,SI2,61.6,57.0,5.14,5.08,3.15,1016
7298,1.15,Ideal,I,VS2,61.7,57.0,6.72,6.74,4.15,5534
7299,0.54,Ideal,J,SI2,61.3,58.0,5.24,5.27,3.22,978
7300,0.5,Very Good,H,VS2,62.3,58.0,5.05,5.12,3.17,1302
7301,0.41,Good,G,SI2,63.7,55.0,4.75,4.7,3.01,732
7302,0.31,Premium,D,SI1,62.0,58.0,4.35,4.3,2.68,732
7303,0.32,Very Good,D,SI1,63.1,56.0,4.38,4.34,2.75,756
7304,2.2,Premium,I,VS2,62.0,57.0,8.38,8.34,5.18,18364
7305,1.5,Ideal,G,VS1,61.0,57.0,7.32,7.4,4.49,12576
7306,0.51,Premium,G,VVS2,59.1,59.0,5.18,5.21,3.07,1875
7307,0.71,Ideal,I,VS1,62.1,56.0,5.72,5.68,3.54,2327
7308,0.7,Ideal,H,VVS2,62.5,56.0,5.7,5.63,3.54,2644
7309,0.3,Very Good,G,VS1,62.8,59.0,4.23,4.27,2.67,605
7310,1.06,Ideal,D,SI1,62.6,56.0,6.49,6.52,4.07,6426
7311,1.01,Very Good,G,SI1,62.6,59.0,6.38,6.3,3.97,4916
7312,1.59,Premium,I,VS2,62.9,56.0,7.48,7.43,4.69,10471
7313,1.0,Ideal,E,SI2,61.8,57.0,6.39,6.43,3.96,4743
7314,1.08,Very Good,E,SI2,63.5,56.0,6.53,6.48,4.13,3726
7315,0.24,Premium,H,VVS1,60.8,59.0,4.0,4.02,2.44,432
7316,0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
7317,1.51,Premium,F,SI1,60.9,61.0,7.32,7.3,4.45,11666
7318,0.4,Very Good,G,IF,61.0,59.0,4.75,4.79,2.91,1154
7319,0.31,Ideal,G,IF,61.2,55.0,4.4,4.42,2.7,891
7320,2.0,Premium,J,VS2,60.8,62.0,8.12,8.09,4.93,13162
7321,0.9,Very Good,H,SI2,62.1,56.0,6.13,6.23,3.84,3295
7322,0.42,Premium,E,VS2,61.0,59.0,4.82,4.85,2.95,958
7323,0.34,Premium,E,VS2,62.6,58.0,4.45,4.43,2.78,956
7324,0.41,Ideal,F,VS1,60.8,56.0,4.76,4.79,2.92,1007
7325,0.5,Good,E,SI1,63.2,57.0,5.03,5.06,3.19,1316
7326,0.9,Very Good,I,VS2,61.2,57.0,6.15,6.2,3.78,3720
7327,0.31,Ideal,D,SI1,62.5,53.0,4.37,4.34,2.72,684
7328,0.24,Very Good,E,VVS1,61.7,58.0,3.95,3.99,2.45,485
7329,1.02,Premium,G,VS2,62.7,61.0,6.39,6.34,3.99,5998
7330,0.32,Ideal,H,VS2,62.0,55.0,4.4,4.38,2.72,648
7331,0.5,Ideal,D,VS2,61.7,53.0,5.14,5.16,3.18,1678
7332,0.58,Very Good,G,VVS2,59.1,59.6,5.39,5.42,3.19,2021
7333,1.06,Very Good,E,VS2,61.0,60.0,6.57,6.53,4.0,7079
7334,1.01,Very Good,D,VS2,60.6,56.0,6.45,6.51,3.93,7001
7335,0.92,Premium,H,SI1,62.0,60.0,6.27,6.21,3.87,3555
7336,0.9,Very Good,I,VVS1,63.5,58.0,6.06,6.09,3.86,4161
7337,0.55,Ideal,E,VS2,62.0,55.0,5.28,5.24,3.26,1715
7338,1.51,Premium,I,VS1,63.0,59.0,7.3,7.28,4.59,9513
7339,0.52,Ideal,F,SI1,61.6,57.0,5.16,5.19,3.19,1250
7340,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,4829
7341,1.21,Premium,D,SI2,59.7,58.0,7.06,6.96,4.19,4946
7342,1.22,Premium,H,SI2,60.2,56.0,6.96,6.93,4.18,5466
7343,1.03,Premium,E,VS1,61.4,58.0,6.52,6.58,4.02,7677
7344,1.01,Premium,G,SI1,62.9,61.0,6.4,6.36,4.01,4672
7345,1.36,Ideal,F,VVS2,61.6,56.0,7.08,7.17,4.39,12494
7346,1.53,Good,H,I1,62.3,55.6,7.34,7.38,4.59,6361
7347,0.71,Very Good,F,VS2,61.3,61.0,5.68,5.73,3.5,2860
7348,0.38,Premium,G,VS2,59.3,59.0,4.74,4.71,2.8,983
7349,0.71,Premium,E,SI1,61.8,56.0,5.77,5.72,3.55,2516
7350,0.32,Ideal,F,IF,61.8,54.0,4.44,4.46,2.75,943
7351,0.53,Ideal,H,VS2,62.3,54.0,5.19,5.21,3.24,1353
7352,0.42,Premium,D,VS2,61.3,58.0,4.8,4.83,2.95,825
7353,0.43,Very Good,H,SI1,61.5,58.0,4.8,4.86,2.97,716
7354,0.51,Ideal,F,VVS2,61.7,56.0,5.11,5.13,3.16,2197
7355,0.76,Ideal,F,VS1,61.9,55.0,5.88,5.84,3.63,3820
7356,0.51,Ideal,E,SI1,61.1,56.0,5.2,5.17,3.17,1443
7357,1.2,Ideal,G,VS1,61.7,55.0,6.92,6.88,4.26,9038
7358,0.53,Very Good,F,SI1,59.2,59.0,5.31,5.34,3.15,1284
7359,0.32,Premium,G,VVS2,62.0,55.0,4.42,4.39,2.73,936
7360,1.01,Ideal,G,SI2,61.4,57.0,6.44,6.48,3.97,4803
7361,0.3,Ideal,E,VS2,61.7,58.0,4.27,4.29,2.64,621
7362,0.71,Ideal,J,VS1,61.9,55.0,5.75,5.69,3.54,2034
7363,0.9,Good,F,SI2,61.9,59.0,6.09,6.12,3.78,4013
7364,1.21,Premium,I,VS2,62.6,59.0,6.77,6.67,4.21,4884
7365,0.96,Very Good,G,SI2,63.1,56.0,6.29,6.22,3.95,3951
7366,0.26,Premium,H,VVS1,62.5,58.0,4.11,4.08,2.56,600
7367,0.6,Ideal,G,SI2,59.1,56.0,5.58,5.52,3.28,1250
7368,0.28,Good,E,VS1,63.1,55.0,4.15,4.18,2.63,458
7369,0.85,Very Good,F,VS1,62.0,55.0,6.08,6.14,3.78,4293
7370,0.32,Ideal,I,VVS2,63.0,57.0,4.37,4.33,2.74,720
7371,1.33,Premium,G,SI2,63.0,59.0,7.0,6.97,4.4,6480
7372,0.61,Good,E,VS2,60.8,59.0,5.41,5.48,3.31,2124
7373,0.92,Very Good,J,VS2,60.9,62.0,6.26,6.31,3.83,3146
7374,0.3,Premium,H,VS2,60.9,61.0,4.3,4.27,2.61,608
7375,1.62,Ideal,H,VS2,61.5,61.0,7.53,7.48,4.62,12542
7376,1.0,Premium,F,SI1,62.8,61.0,6.37,6.25,3.96,4022
7377,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1201
7378,0.75,Very Good,F,SI1,63.7,58.0,5.73,5.77,3.66,2693
7379,0.91,Very Good,E,SI2,62.9,56.0,6.14,6.17,3.87,3763
7380,1.02,Premium,H,SI2,61.3,57.0,6.51,6.45,3.97,3713
7381,0.59,Ideal,E,SI1,61.4,56.0,5.36,5.39,3.3,1664
7382,1.11,Ideal,E,SI2,61.2,55.0,6.72,6.68,4.1,5358
7383,0.31,Ideal,D,SI1,62.7,56.0,4.36,4.32,2.72,732
7384,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,758
7385,0.52,Ideal,I,IF,60.2,56.0,5.23,5.27,3.16,1988
7386,0.35,Ideal,F,VVS2,62.1,56.0,4.52,4.56,2.82,745
7387,0.41,Premium,I,VVS1,59.8,61.0,4.84,4.79,2.88,1107
7388,0.33,Very Good,E,VS2,61.9,58.0,4.42,4.47,2.75,627
7389,0.31,Ideal,G,VVS2,61.7,54.0,4.34,4.38,2.69,707
7390,0.3,Premium,G,VVS1,62.6,62.0,4.26,4.21,2.65,945
7391,1.03,Ideal,E,SI1,62.0,53.0,6.5,6.47,4.02,5710
7392,0.67,Premium,E,SI1,59.2,61.0,5.74,5.72,3.39,1910
7393,1.23,Very Good,G,VVS2,62.2,57.0,6.8,6.87,4.25,9999
7394,1.53,Ideal,G,VVS2,61.4,59.0,7.4,7.42,4.55,15275
7395,0.91,Premium,E,SI2,61.6,60.0,6.14,6.1,3.77,3846
7396,1.02,Ideal,J,VVS2,62.1,57.0,6.46,6.43,4.0,3936
7397,0.31,Very Good,H,SI1,62.8,58.0,4.28,4.32,2.7,435
7398,1.51,Very Good,H,VS2,62.4,55.6,7.28,7.33,4.56,12108
7399,0.74,Ideal,E,SI1,60.8,56.0,5.85,5.89,3.57,3497
7400,1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,5525
7401,0.36,Premium,E,SI2,61.5,58.0,4.61,4.56,2.82,648
7402,1.15,Good,H,VS2,63.1,56.0,6.62,6.7,4.2,5646
7403,0.7,Good,H,SI1,63.7,59.0,5.59,5.53,3.54,2335
7404,2.2,Premium,J,VS1,61.7,59.0,8.34,8.3,5.13,15201
7405,1.58,Premium,H,SI2,62.4,57.0,7.45,7.36,4.62,8777
7406,0.35,Ideal,F,SI1,62.4,55.0,4.55,4.52,2.83,748
7407,0.58,Premium,H,SI1,59.7,57.0,5.47,5.41,3.25,1332
7408,0.32,Ideal,F,VS2,62.4,56.0,4.37,4.35,2.72,828
7409,1.52,Very Good,D,SI2,63.2,58.0,7.31,7.25,4.6,9030
7410,1.08,Ideal,H,SI2,59.3,57.0,6.74,6.71,3.99,4536
7411,1.02,Premium,G,SI1,60.8,58.0,6.46,6.5,3.94,4633
7412,1.03,Ideal,J,SI1,61.6,57.0,6.46,6.49,3.99,4175
7413,0.31,Ideal,D,VS2,61.6,55.0,4.4,4.37,2.7,804
7414,0.9,Very Good,G,VS2,61.5,60.0,6.13,6.16,3.78,4386
7415,1.03,Ideal,D,SI2,61.8,54.0,6.52,6.46,4.01,5105
7416,1.2,Ideal,G,VVS2,62.5,54.4,6.75,6.82,4.24,9785
7417,0.35,Premium,G,VVS2,62.4,56.0,4.53,4.47,2.81,1024
7418,0.9,Very Good,G,VS1,61.5,56.0,6.2,6.23,3.82,5148
7419,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,836
7420,0.5,Good,D,SI1,63.3,56.0,5.07,5.1,3.22,1436
7421,0.5,Premium,H,SI1,62.1,60.0,5.06,5.02,3.13,1219
7422,0.72,Ideal,G,SI2,62.1,55.3,5.72,5.74,3.56,2089
7423,0.55,Ideal,I,SI1,61.3,55.0,5.3,5.33,3.26,1134
7424,0.35,Ideal,I,VS1,61.6,56.0,4.54,4.58,2.81,552
7425,1.03,Very Good,F,SI1,58.0,60.0,6.68,6.74,3.89,5241
7426,1.83,Very Good,G,VS2,60.5,59.0,7.89,7.99,4.8,18358
7427,1.22,Ideal,E,SI1,61.7,56.0,6.92,6.88,4.26,7215
7428,0.29,Very Good,G,VVS2,60.2,59.0,4.27,4.3,2.58,541
7429,0.77,Ideal,H,VS2,60.9,56.0,5.89,5.94,3.61,3332
7430,1.58,Very Good,G,SI2,60.0,53.0,7.59,7.64,4.57,9037
7431,0.73,Premium,F,SI2,60.2,59.0,5.87,5.82,3.52,1971
7432,2.02,Good,I,SI2,61.0,62.0,8.1,8.14,4.95,12927
7433,0.23,Very Good,E,VVS2,60.9,59.0,3.96,3.99,2.42,530
7434,0.35,Ideal,D,VVS1,61.0,55.0,4.62,4.59,2.81,1303
7435,0.8,Very Good,H,VVS1,61.9,56.0,5.93,5.96,3.69,3737
7436,0.52,Ideal,G,VS1,62.4,55.1,5.11,5.15,3.2,1758
7437,1.4,Very Good,D,SI2,61.8,54.0,7.16,7.21,4.44,8268
7438,0.43,Premium,E,VS2,61.6,59.0,4.81,4.84,2.97,981
7439,1.22,Ideal,H,SI1,62.2,56.0,6.84,6.89,4.27,6541
7440,0.32,Ideal,E,VS2,61.7,56.0,4.41,4.44,2.73,702
7441,1.01,Very Good,I,SI1,61.4,62.0,6.39,6.45,3.94,4693
7442,0.7,Premium,F,VS2,59.5,58.0,5.85,5.75,3.45,2838
7443,1.15,Premium,I,SI2,62.6,57.0,6.73,6.69,4.2,4347
7444,1.12,Ideal,G,VVS2,61.9,57.0,6.62,6.66,4.11,9214
7445,1.01,Ideal,H,VS2,61.7,56.0,6.45,6.47,3.98,5936
7446,0.5,Ideal,D,SI1,62.7,57.0,5.06,5.08,3.18,1272
7447,0.3,Very Good,D,SI1,62.5,59.0,4.26,4.28,2.67,552
7448,2.55,Premium,I,SI2,62.9,58.0,8.7,8.59,5.44,14351
7449,0.33,Ideal,D,VS1,61.0,56.0,4.47,4.45,2.72,1077
7450,0.81,Very Good,H,SI1,60.2,58.0,6.06,6.1,3.66,2936
7451,0.38,Premium,H,VS2,61.8,58.0,4.63,4.66,2.87,700
7452,1.0,Premium,G,SI2,61.8,60.0,6.37,6.34,3.93,4284
7453,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,5250
7454,0.72,Premium,D,SI1,62.6,54.0,5.78,5.72,3.6,3048
7455,0.33,Ideal,I,VS2,62.4,56.0,4.39,4.43,2.75,463
7456,2.03,Very Good,H,SI1,63.0,60.0,8.0,7.93,5.02,18781
7457,0.91,Very Good,D,SI1,62.8,57.0,6.12,6.17,3.86,4303
7458,1.04,Premium,G,SI1,60.6,61.0,6.63,6.59,4.0,4742
7459,0.52,Good,H,SI1,63.6,62.0,5.11,5.04,3.23,1073
7460,1.0,Good,E,SI2,64.3,58.0,6.18,6.11,3.95,3450
7461,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1771
7462,1.01,Good,E,VS1,63.4,58.0,6.36,6.38,4.04,7234
7463,1.47,Premium,H,SI2,59.3,59.0,7.39,7.34,4.37,7573
7464,0.7,Fair,F,I1,70.8,56.0,5.38,5.33,3.79,992
7465,0.71,Good,I,SI1,63.6,63.0,5.61,5.64,3.58,1651
7466,0.77,Ideal,H,SI1,61.7,56.0,5.9,5.85,3.62,2612
7467,0.4,Very Good,G,VVS2,60.6,59.0,4.74,4.8,2.89,868
7468,1.52,Ideal,E,SI2,60.1,57.0,7.49,7.53,4.51,9405
7469,0.9,Premium,F,VS1,62.7,58.0,6.14,6.17,3.86,5088
7470,2.08,Ideal,G,SI2,61.8,56.0,8.22,8.18,5.07,18124
7471,1.22,Ideal,H,SI2,62.3,57.0,6.84,6.89,4.28,6398
7472,0.35,Ideal,F,VS1,62.4,57.0,4.52,4.49,2.81,1011
7473,1.0,Very Good,I,SI1,63.3,58.0,6.34,6.3,4.0,4200
7474,0.7,Very Good,F,VS1,62.0,57.0,5.64,5.71,3.52,2808
7475,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7217
7476,1.31,Ideal,I,VS2,61.7,55.0,7.1,7.0,4.35,6999
7477,0.9,Very Good,E,VS1,63.0,55.0,6.08,6.15,3.85,4449
7478,0.54,Ideal,H,VVS1,60.3,56.0,5.33,5.28,3.2,1944
7479,0.31,Ideal,G,VS2,61.4,57.0,4.37,4.33,2.67,698
7480,0.57,Ideal,E,VS1,60.8,54.8,5.36,5.4,3.27,2061
7481,0.55,Premium,E,VS2,59.1,60.0,5.35,5.31,3.15,1664
7482,0.25,Ideal,G,VVS2,61.9,55.0,4.07,4.1,2.53,525
7483,0.81,Ideal,F,VS1,61.8,55.0,5.97,6.03,3.71,4270
7484,0.41,Premium,E,SI1,61.0,59.0,4.82,4.78,2.93,969
7485,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,11333
7486,0.57,Premium,F,SI1,59.5,58.0,5.43,5.36,3.21,1571
7487,0.46,Very Good,I,VVS1,62.9,57.0,4.91,4.95,3.1,1163
7488,1.01,Very Good,G,VS1,63.5,59.0,6.36,6.31,4.02,6529
7489,1.35,Ideal,J,VS2,61.4,57.0,7.1,7.13,4.37,5862
7490,0.26,Very Good,H,VS1,62.9,54.0,4.06,4.08,2.56,430
7491,0.74,Very Good,F,SI2,63.1,58.0,5.76,5.72,3.62,1909
7492,0.32,Ideal,D,VS1,60.4,56.0,4.44,4.46,2.69,706
7493,0.71,Premium,E,SI1,60.5,55.0,5.79,5.74,3.49,2756
7494,0.91,Ideal,E,VVS1,61.7,56.0,6.18,6.23,3.83,9636
7495,0.43,Premium,E,I1,58.4,62.0,5.0,4.94,2.9,713
7496,0.3,Ideal,D,VS2,62.3,53.9,4.3,4.32,2.69,762
7497,0.79,Good,H,SI2,59.2,58.0,6.05,6.07,3.59,2346
7498,0.31,Ideal,F,VS2,61.9,57.0,4.32,4.34,2.68,583
7499,0.72,Very Good,D,VS1,64.1,57.0,5.68,5.71,3.65,3375
7500,0.7,Good,I,SI1,58.2,61.0,5.8,5.84,3.39,2028
